"","cod1","cod","nm_mun","estado","longitude","latitude","nome","pais","id","conferir","sigla","nome1","est1","regiao","bioma","x","y"
"938","1842","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"939","1843","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"940","1844","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"941","1845","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"942","1846","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"943","1847","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"944","1848","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"945","1849","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"946","185","1501303","barcarena","pa",-48.7254,-1.539,"alunorte","br","br_pa_alunorte_1501303",TRUE,"PA-BA-84","Alunorte","PA","Northern","Amazon_Forest",-1.539,-48.7254
"947","1850","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"948","1851","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"949","1852","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"950","1853","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"951","1854","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"952","1855","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"953","1856","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"954","1857","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"955","1858","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"956","1859","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"957","186","1503606","itaituba","pa",-55.8063,-4.3573,"alvorada","br","br_pa_alvorada_1503606",FALSE,"PA01013","Alvorada","PA","Northern","Amazon_Forest",-4.3573,-55.8063
"958","1860","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"959","1861","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"960","1862","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"961","1863","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"962","1864","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"963","1865","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"964","1866","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"965","1867","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"966","1868","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"967","1869","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"968","187","1501451","belterra","pa",-54.8161,-2.6408,"amapa","br","br_pa_amapa_1501451",FALSE,"na","Amapa","PA","Northern","Amazon_Forest",-2.6408,-54.8161
"969","1870","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"970","1871","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"971","1872","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"972","1873","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"973","1874","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"974","1875","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"975","1876","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"976","1877","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"977","1878","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"978","1879","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"979","188","1304005","silves","am",-58.42,-2.88,"amaro","br","br_am_amaro_1304005",FALSE,"AM-UR-10","Amaro","AM","Northern","Amazon_Forest",-2.88,-58.42
"980","1880","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"981","1881","1502152","canaã dos carajás","pa",-50.315778,-6.412028,"grutadacapela","br","br_pa_grutadacapela_1502152",TRUE,"PA-AT-337: S11D 47","Gruta da Capela","PA","Northern","Amazon_Forest/Savannah",-6.412028,-50.315778
"982","1882","4215604","santa rosa de lima","sc",-49.089444,-28.011111,"grutacasadepedra","br","br_sc_grutacasadepedra_4215604",FALSE,"na","Gruta Casa de Pedra","SC","Southern","Atlantic_Forest",-28.011111,-49.089444
"983","1883","1505536","parauapebas","pa",-50.254167,-6.019167,"grutadaguarita","br","br_pa_grutadaguarita_1505536",FALSE,"na","Gruta da Guarita","PA","Southern","Atlantic_Forest",-6.019167,-50.254167
"984","1884","3144706","nova era","mg",-42.987804,-19.714812,"grutadasoncas","br","br_mg_grutadasoncas_3144706",FALSE,"na","Gruta das Oncas","MG","Southeastern","Savannah",-19.714812,-42.987804
"985","1885","1505536","parauapebas","pa",-50.201111,-6.042222,"grutadogaviao","br","br_pa_grutadogaviao_1505536",FALSE,"na","Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah",-6.042222,-50.201111
"986","1886","1505536","parauapebas","pa",-50.201111,-6.042222,"grutadogaviao","br","br_pa_grutadogaviao_1505536",TRUE,"na","Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah",-6.042222,-50.201111
"987","1887","1505536","parauapebas","pa",-50.201111,-6.042222,"grutadogaviao","br","br_pa_grutadogaviao_1505536",TRUE,"na","Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah",-6.042222,-50.201111
"988","1888","1505536","parauapebas","pa",-50.201111,-6.042222,"grutadogaviao","br","br_pa_grutadogaviao_1505536",TRUE,"na","Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah",-6.042222,-50.201111
"989","1889","1505536","parauapebas","pa",-50.201111,-6.042222,"grutadogaviao","br","br_pa_grutadogaviao_1505536",TRUE,"na","Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah",-6.042222,-50.201111
"990","189","1304005","silves","am",-58.42,-2.88,"amaro","br","br_am_amaro_1304005",TRUE,"AM-UR-10","Amaro","AM","Northern","Amazon_Forest",-2.88,-58.42
"991","1890","1505536","parauapebas","pa",-50.201111,-6.042222,"grutadogaviao","br","br_pa_grutadogaviao_1505536",TRUE,"na","Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah",-6.042222,-50.201111
"992","1891","1505536","parauapebas","pa",-50.201111,-6.042222,"grutadogaviao","br","br_pa_grutadogaviao_1505536",TRUE,"na","Gruta do Gaviao","PA","Northern","Amazon_Forest/Savannah",-6.042222,-50.201111
"993","1892","3150505","pimenta","mg",-45.813139,-20.40075,"grutadomarinheiro","br","br_mg_grutadomarinheiro_3150505",FALSE,"na","Gruta do Marinheiro","MG","Central-western","Savannah",-20.40075,-45.813139
"994","1893","1505536","parauapebas","pa",-50.124258,-6.052475,"grutadon1","br","br_pa_grutadon1_1505536",FALSE,"PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah",-6.052475,-50.124258
"995","1894","1505536","parauapebas","pa",-50.124258,-6.052475,"grutadon1","br","br_pa_grutadon1_1505536",TRUE,"PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah",-6.052475,-50.124258
"996","1895","1505536","parauapebas","pa",-50.124258,-6.052475,"grutadon1","br","br_pa_grutadon1_1505536",TRUE,"PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah",-6.052475,-50.124258
"997","1896","1505536","parauapebas","pa",-50.124258,-6.052475,"grutadon1","br","br_pa_grutadon1_1505536",TRUE,"PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah",-6.052475,-50.124258
"998","1897","1505536","parauapebas","pa",-50.124258,-6.052475,"grutadon1","br","br_pa_grutadon1_1505536",TRUE,"PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah",-6.052475,-50.124258
"999","1898","1505536","parauapebas","pa",-50.124258,-6.052475,"grutadon1","br","br_pa_grutadon1_1505536",TRUE,"PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah",-6.052475,-50.124258
"1000","1899","1505536","parauapebas","pa",-50.124258,-6.052475,"grutadon1","br","br_pa_grutadon1_1505536",TRUE,"PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah",-6.052475,-50.124258
"1001","19","5000807","anaurilândia","ms",-52.8688,-22.3844,"lagaodocustodio1","br","br_ms_lagaodocustodio1_5000807",TRUE,"MS-IV-08","Lagao do  Custodio 1","MS","na","na",-22.3844,-52.8688
"1002","190","2308104","mauriti","ce",-38.6405,-7.2534,"anaua","br","br_ce_anaua_2308104",FALSE,"na","Anaua","CE","Northern","Savannah",-7.2534,-38.6405
"1003","1900","1505536","parauapebas","pa",-50.124258,-6.052475,"grutadon1","br","br_pa_grutadon1_1505536",TRUE,"PA-AT-70","Gruta do N1","PA","Northern","Amazon_Forest/Savannah",-6.052475,-50.124258
"1004","1901","2608057","jatobá","pe",-38.25405,-9.139831,"grutadopadre","br","br_pe_grutadopadre_2608057",FALSE,"na","Gruta do Padre","PE","Northeastern","caatinga/savannah",-9.139831,-38.25405
"1005","1902","2608057","jatobá","pe",-38.25405,-9.139831,"grutadopadre","br","br_pe_grutadopadre_2608057",TRUE,"na","Gruta do Padre","PE","Northeastern","caatinga/savannah",-9.139831,-38.25405
"1006","1903","2608057","jatobá","pe",-38.25405,-9.139831,"grutadopadre","br","br_pe_grutadopadre_2608057",TRUE,"na","Gruta do Padre","PE","Northeastern","caatinga/savannah",-9.139831,-38.25405
"1007","1904","2608057","jatobá","pe",-38.25405,-9.139831,"grutadopadre","br","br_pe_grutadopadre_2608057",TRUE,"na","Gruta do Padre","PE","Northeastern","caatinga/savannah",-9.139831,-38.25405
"1008","1905","2608057","jatobá","pe",-38.25405,-9.139831,"grutadopadre","br","br_pe_grutadopadre_2608057",TRUE,"na","Gruta do Padre","PE","Northeastern","caatinga/savannah",-9.139831,-38.25405
"1009","1906","2608057","jatobá","pe",-38.25405,-9.139831,"grutadopadre","br","br_pe_grutadopadre_2608057",TRUE,"na","Gruta do Padre","PE","Northeastern","caatinga/savannah",-9.139831,-38.25405
"1010","1907","2608057","jatobá","pe",-38.25405,-9.139831,"grutadopadre","br","br_pe_grutadopadre_2608057",TRUE,"na","Gruta do Padre","PE","Northeastern","caatinga/savannah",-9.139831,-38.25405
"1011","1908","2608057","jatobá","pe",-38.25405,-9.139831,"grutadopadre","br","br_pe_grutadopadre_2608057",TRUE,"na","Gruta do Padre","PE","Northeastern","caatinga/savannah",-9.139831,-38.25405
"1012","1909","1505536","parauapebas","pa",-50.120278,-6.0875,"grutadopequia","br","br_pa_grutadopequia_1505536",FALSE,"na","Gruta do Pequia","PA","Northern","Amazon_Forest",-6.0875,-50.120278
"1013","191","4218905","urubici","sc",-49.5766,-27.9903,"anderman","br","br_sc_anderman_4218905",FALSE,"na","Anderman","SC","Southern","Atlantic_Forest",-27.9903,-49.5766
"1014","1910","1505536","parauapebas","pa",-50.120278,-6.0875,"grutadopequia","br","br_pa_grutadopequia_1505536",TRUE,"na","Gruta do Pequia","PA","Northern","Amazon_Forest",-6.0875,-50.120278
"1015","1911","1505536","parauapebas","pa",-50.120278,-6.0875,"grutadopequia","br","br_pa_grutadopequia_1505536",TRUE,"na","Gruta do Pequia","PA","Northern","Amazon_Forest",-6.0875,-50.120278
"1016","1912","1505536","parauapebas","pa",-50.120278,-6.0875,"grutadopequia","br","br_pa_grutadopequia_1505536",TRUE,"na","Gruta do Pequia","PA","Northern","Amazon_Forest",-6.0875,-50.120278
"1017","1913","4214607","rio do oeste","sc",-49.77737334,-27.21959766,"grutadopresepio","br","br_sc_grutadopresepio_4214607",FALSE,"na","Gruta do Presépio","SC","Southern","Atlantic_Forest",-27.21959766,-49.77737334
"1018","1914","4214607","rio do oeste","sc",-49.77737334,-27.21959766,"grutadopresepio","br","br_sc_grutadopresepio_4214607",TRUE,"na","Gruta do Presépio","SC","Southern","Atlantic_Forest",-27.21959766,-49.77737334
"1019","1915","4214607","rio do oeste","sc",-49.77737334,-27.21959766,"grutadopresepio","br","br_sc_grutadopresepio_4214607",TRUE,"na","Gruta do Presépio","SC","Southern","Atlantic_Forest",-27.21959766,-49.77737334
"1020","1916","4214607","rio do oeste","sc",-49.77737334,-27.21959766,"grutadopresepio","br","br_sc_grutadopresepio_4214607",TRUE,"na","Gruta do Presépio","SC","Southern","Atlantic_Forest",-27.21959766,-49.77737334
"1021","1917","4214607","rio do oeste","sc",-49.77737334,-27.21959766,"grutadopresepio","br","br_sc_grutadopresepio_4214607",TRUE,"na","Gruta do Presépio","SC","Southern","Atlantic_Forest",-27.21959766,-49.77737334
"1022","1918","4214607","rio do oeste","sc",-49.77737334,-27.21959766,"grutadopresepio","br","br_sc_grutadopresepio_4214607",TRUE,"na","Gruta do Presépio","SC","Southern","Atlantic_Forest",-27.21959766,-49.77737334
"1023","1919","1505536","parauapebas","pa",-50.27,-6.040278,"grutadorato","br","br_pa_grutadorato_1505536",FALSE,"na","Gruta do Rato","PA","Northern","Amazon_Forest",-6.040278,-50.27
"1024","192","4218905","urubici","sc",-49.5766,-27.9903,"anderman","br","br_sc_anderman_4218905",TRUE,"na","Anderman","SC","Southern","Atlantic_Forest",-27.9903,-49.5766
"1025","1920","1505536","parauapebas","pa",-50.270001,-6.040279,"grutadorato","br","br_pa_grutadorato_1505536",TRUE,"na","Gruta do Rato","PA","Northern","Amazon_Forest",-6.040279,-50.270001
"1026","1921","3509908","cananéia","sp",-47.866667,-24.916667,"guacici","br","br_sp_guacici_3509908",FALSE,"na","Guacici","SP","Southeastern","Coastal/marine",-24.916667,-47.866667
"1027","1922","3509908","cananéia","sp",-47.866667,-24.916667,"guacici","br","br_sp_guacici_3509908",TRUE,"na","Guacici","SP","Southeastern","Coastal/marine",-24.916667,-47.866667
"1028","1923","3509908","cananéia","sp",-47.866667,-24.916667,"guacici","br","br_sp_guacici_3509908",TRUE,"na","Guacici","SP","Southeastern","Coastal/marine",-24.916667,-47.866667
"1029","1924","4119954","pontal do paraná","pr",-48.508186,-25.674708,"sambaquiguaraguacu","br","br_pr_sambaquiguaraguacu_4119954",FALSE,"na","Sambaqui Guaraguacu","PR","Southern","Coastal/marine",-25.674708,-48.508186
"1030","1925","3509908","cananéia","sp",-48.016667,-25.05,"sambaquiguarapari","br","br_sp_sambaquiguarapari_3509908",FALSE,"na","Sambaqui Guarapari","SP","Southeastern","Coastal/marine",-25.05,-48.016667
"1031","1926","3304557","rio de janeiro","rj",-43.6,-23.016667,"sambaquiguaratiba","br","br_rj_sambaquiguaratiba_3304557",FALSE,"Gb-3","Sambaqui Guaratiba","RJ","Southeastern","Atlantic_Forest",-23.016667,-43.6
"1032","1927","2927101","rodelas","ba",-38.889274,-8.905661,"guga","br","br_ba_guga_2927101",FALSE,"na","Guga","BA","Northeastern","caatinga",-8.905661,-38.889274
"1033","1928","2927101","rodelas","ba",-38.889274,-8.905661,"guga","br","br_ba_guga_2927101",TRUE,"na","Guga","BA","Northeastern","caatinga",-8.905661,-38.889274
"1034","1929","2927101","rodelas","ba",-38.889274,-8.905661,"guga","br","br_ba_guga_2927101",TRUE,"na","Guga","BA","Northeastern","caatinga",-8.905661,-38.889274
"1035","193","1504208","marabá","pa",-50.53,-5.86,"angical","br","br_pa_angical_1504208",FALSE,"na","Angical","PA","Northern","Amazon_Forest",-5.86,-50.53
"1036","1930","3305208","são pedro da aldeia","rj",-42.116417,-22.703484,"ibv1","br","br_rj_ibv1_3305208",FALSE,"na","IBV-1","RJ","Southeastern","Restinga",-22.703484,-42.116417
"1037","1931","3305208","são pedro da aldeia","rj",-42.116417,-22.703484,"ibv1","br","br_rj_ibv1_3305208",TRUE,"na","IBV-1","RJ","Southeastern","Restinga",-22.703484,-42.116417
"1038","1932","3305208","são pedro da aldeia","rj",-42.116417,-22.703484,"ibv1","br","br_rj_ibv1_3305208",TRUE,"na","IBV-1","RJ","Southeastern","Restinga",-22.703484,-42.116417
"1039","1933","3305208","são pedro da aldeia","rj",-42.116417,-22.703484,"ibv1","br","br_rj_ibv1_3305208",TRUE,"na","IBV-1","RJ","Southeastern","Restinga",-22.703484,-42.116417
"1040","1934","3305208","são pedro da aldeia","rj",-42.116288,-22.693626,"ibv2","br","br_rj_ibv2_3305208",FALSE,"na","IBV-2","RJ","Southeastern","Restinga",-22.693626,-42.116288
"1041","1935","3305208","são pedro da aldeia","rj",-42.116288,-22.693626,"ibv2","br","br_rj_ibv2_3305208",TRUE,"na","IBV-2","RJ","Southeastern","Restinga",-22.693626,-42.116288
"1042","1936","3300704","cabo frio","rj",-42.052227,-22.681085,"ibv3","br","br_rj_ibv3_3300704",FALSE,"na","IBV-3","RJ","Southeastern","Restinga",-22.681085,-42.052227
"1043","1937","3300704","cabo frio","rj",-42.046047,-22.686153,"ibv4","br","br_rj_ibv4_3300704",FALSE,"na","IBV-4","RJ","Southeastern","Restinga",-22.686153,-42.046047
"1044","1938","3300704","cabo frio","rj",-42.046047,-22.686153,"ibv4","br","br_rj_ibv4_3300704",TRUE,"na","IBV-4","RJ","Southeastern","Restinga",-22.686153,-42.046047
"1045","1939","3300704","cabo frio","rj",-42.046047,-22.686153,"ibv4","br","br_rj_ibv4_3300704",TRUE,"na","IBV-4","RJ","Southeastern","Restinga",-22.686153,-42.046047
"1046","194","1504208","marabá","pa",-50.53,-5.86,"angical","br","br_pa_angical_1504208",TRUE,"na","Angical","PA","Northern","Amazon_Forest",-5.86,-50.53
"1047","1940","3300704","cabo frio","rj",-42.046047,-22.686153,"ibv4","br","br_rj_ibv4_3300704",TRUE,"na","IBV-4","RJ","Southeastern","Restinga",-22.686153,-42.046047
"1048","1941","3300704","cabo frio","rj",-42.046047,-22.686153,"ibv4","br","br_rj_ibv4_3300704",TRUE,"na","IBV-4","RJ","Southeastern","Restinga",-22.686153,-42.046047
"1049","1942","3300704","cabo frio","rj",-42.046047,-22.686153,"ibv4","br","br_rj_ibv4_3300704",TRUE,"na","IBV-4","RJ","Southeastern","Restinga",-22.686153,-42.046047
"1050","1943","4101200","antonina","pr",-48.673202,-25.423377,"sambaquidoporto","br","br_pr_sambaquidoporto_4101200",FALSE,"na","Sambaqui do Porto","PR","Southern","Restinga",-25.423377,-48.673202
"1051","1944","4101200","antonina","pr",-48.673202,-25.423377,"sambaquidoporto","br","br_pr_sambaquidoporto_4101200",TRUE,"na","Sambaqui do Porto","PR","Southern","Restinga",-25.423377,-48.673202
"1052","1945","4101200","antonina","pr",-48.673202,-25.423377,"sambaquidoporto","br","br_pr_sambaquidoporto_4101200",TRUE,"na","Sambaqui do Porto","PR","Southern","Restinga",-25.423377,-48.673202
"1053","1946","3300704","cabo frio","rj",-41.980858,-22.893438,"ilhadecabofrio","br","br_rj_ilhadecabofrio_3300704",FALSE,"na","Ilha de Cabo Frio","RJ","Southeastern","Restinga",-22.893438,-41.980858
"1054","1947","3300258","arraial do cabo","rj",-41.99434,-22.996583,"ilhadecabofrio","br","br_rj_ilhadecabofrio_3300258",FALSE,"na","Ilha de Cabo Frio","RJ","Southeastern","Restinga",-22.996583,-41.99434
"1055","1948","3300258","arraial do cabo","rj",-41.99434,-22.996583,"ilhadecabofrio","br","br_rj_ilhadecabofrio_3300258",TRUE,"na","Ilha de Cabo Frio","RJ","Southeastern","Restinga",-22.996583,-41.99434
"1056","1949","3300704","cabo frio","rj",-41.980858,-22.893438,"ilhadecabofrio","br","br_rj_ilhadecabofrio_3300704",TRUE,"na","Ilha de Cabo Frio","RJ","Southeastern","Restinga",-22.893438,-41.980858
"1057","195","1301852","iranduba","am",-60.3383,-3.199,"antoniogalo","br","br_am_antoniogalo_1301852",FALSE,"AM-IR-72","Antonio Galo","AM","Northern","Amazon_Forest",-3.199,-60.3383
"1058","1950","3300704","cabo frio","rj",-41.980858,-22.893438,"ilhadecabofrio","br","br_rj_ilhadecabofrio_3300704",TRUE,"na","Ilha de Cabo Frio","RJ","Southeastern","Restinga",-22.893438,-41.980858
"1059","1951","3300704","cabo frio","rj",-41.980858,-22.893438,"ilhadecabofrio","br","br_rj_ilhadecabofrio_3300704",TRUE,"na","Ilha de Cabo Frio","RJ","Southeastern","Restinga",-22.893438,-41.980858
"1060","1952","3300704","cabo frio","rj",-41.980858,-22.893438,"ilhadecabofrio","br","br_rj_ilhadecabofrio_3300704",TRUE,"na","Ilha de Cabo Frio","RJ","Southeastern","Restinga",-22.893438,-41.980858
"1061","1953","2111300","são luís","ma",-44.286532,-2.604876,"ilhadesaoluis","br","br_ma_ilhadesaoluis_2111300",FALSE,"na","Ilha de Sao Luis","MA","Northeastern","Restinga",-2.604876,-44.286532
"1062","1954","2111300","são luís","ma",-44.286532,-2.604876,"ilhadesaoluis","br","br_ma_ilhadesaoluis_2111300",TRUE,"na","Ilha de Sao Luis","MA","Northeastern","Restinga",-2.604876,-44.286532
"1063","1955",NA,NA,NA,-55.1,-27.8,"ilha_comandai","br","br_NA_ilha_comandai_NA",FALSE,"RS-VZ-12","Ilha_Comandai","RS","Southern","Atlantic_Forest",-27.8,-55.1
"1064","1956","3509908","cananéia","sp",-47.914301,-25.166555,"ilhadocambriu","br","br_sp_ilhadocambriu_3509908",FALSE,"na","Ilha do Cambriu","SP","Southeastern","Restinga",-25.166555,-47.914301
