,id,distancia_quilombola_metros,distancia_ind_metros,distancia_urb_metros,distancia_outros_metros,distancia_militar_metros,distancia_semdes_metros,distancia_pi_metros,distancia_us_metros,distancia_min_metros,distancia_p_metros,distancia_m_metros,distancia_g_metros
638,2828,149712.2678115764,46509.82620793135,116838.92893556575,10652.372503610111,8695.758554008988,1.02284236485112,126655.95785212597,28878.053916924182,823.2146393012366,337.58521222474224,5989.645395833393,1032.1497866776865
639,2829,161049.5705933801,41236.46724718829,104760.160069591,10652.372503610111,8695.758554008988,340.9190551737959,122973.19890175882,34858.436553847765,0.34464567047006844,68.08331474192292,1804.416457898633,384.426391521071
640,2832,211517.0138170073,15145.257141132359,54557.46695171247,751.6686366645192,8695.758554008988,3755.2648796044796,100383.49834349411,49623.88338360967,3.9941422912514577,1394.0904739763848,2689.4398949988786,2818.7120060121824
641,2835,208933.63087217283,6323.91880426775,53090.022203532324,751.6686366645192,8695.758554008988,2251.2396809604675,101490.7906473009,58267.82590279201,1972.9619017248153,269.61401385554615,1388.5848305635336,4500.247275004573
642,2836,208787.40059659787,13359.983949901229,56471.54512125933,751.6686366645192,8695.758554008988,1599.632885491344,102859.69582510792,50605.80967671909,2155.8892918408665,2098.7518519529303,4351.674827262459,221.69369905298294
643,2837,220116.08715670524,22786.34374500194,49683.81087828448,751.6686366645192,8695.758554008988,2043.8101386842477,92992.51903316517,43971.733848991586,68.78730831275467,241.55727261324552,275.97694666052564,8603.65726094153
644,2838,213353.40863121575,15749.120692959736,52857.962917342564,751.6686366645192,8695.758554008988,1599.632885491344,98534.56349812463,49304.878113021594,101.53134372513183,2168.684425049395,1106.824278136062,4081.032380402737
645,2841,274144.52436092607,56457.01984689677,37701.823436545215,751.6686366645192,8695.758554008988,608.1850468925352,46466.90122652756,40297.73894389824,114.00980108599245,358.76921418165915,6401.595161377254,19029.438852502466
646,2842,270498.4180649149,51975.42761799874,35138.577843795894,751.6686366645192,8695.758554008988,608.1850468925352,47455.63661921059,44273.11150569335,314.72037040012015,3884.667299759102,9866.718094181555,19172.502755058937
647,2843,274556.4405296921,57826.622925983924,38702.51482660312,751.6686366645192,8695.758554008988,608.1850468925352,47115.85008924413,38848.75272506889,117.96789604558768,1413.4665333131443,5001.144943530214,18283.830729571237
648,2844,270810.2753746849,52601.44351572295,35758.26814496316,751.6686366645192,8695.758554008988,608.1850468925352,47527.75815456103,43653.27630908414,131.22383849290173,3285.2468391277016,9254.383563002633,19077.40692274776
649,2845,277808.9685140281,61867.31746813019,39659.7995882904,751.6686366645192,8695.758554008988,608.1850468925352,46805.30959454518,35389.844576538206,480.0072239225143,2290.658560307142,2308.6390066015583,14669.39427223487
650,2846,277201.9033093818,61164.97241276794,39508.20992412825,751.6686366645192,8695.758554008988,608.1850468925352,46882.75139665734,35960.76804191024,191.65555719266393,2278.3834729839323,2648.8670557534642,15317.824852188887
651,2847,253754.11469351972,40535.610836560765,28501.99553058275,751.6686366645192,8695.758554008988,1828.9739259187438,59924.1560096628,53676.42897920888,362.9633971526298,1223.8904636074735,3075.5583937316687,13317.865817063597
652,2848,261183.44224313166,58346.1400884136,44700.96857654104,751.6686366645192,8695.758554008988,192.4074197070168,62291.383211843124,38912.9452720163,1323.7985674366923,1019.0964875802582,2139.809728719563,5244.636236388245
653,2849,276716.5290167116,68101.8023095404,36782.98754218529,751.6686366645192,8695.758554008988,736.6076696826319,47455.06932631356,30223.382250476065,294.47752371080685,1916.873181631331,4350.762955829859,8977.154648664226
654,2850,271379.4592714877,53408.28986922162,36513.751279756376,751.6686366645192,8695.758554008988,608.1850468925352,47433.48021136429,42900.73782199334,79.48387206241091,2468.986289131535,8533.155100540482,19184.442315396926
655,2851,254517.2716723816,74846.23471805608,11005.80554572347,1292.394097937844,8695.758554008988,1344.7670693421799,18350.978006039215,10394.777207746509,449.26944815177865,40.46367857612758,1455.8962483954833,1582.3148103555586
656,2852,138906.75480811848,22399.51029243604,349509.9788285275,1292.394097937844,8695.758554008988,7138.1589432683195,90306.51969889858,50122.489110007846,1649.6359116005306,4173.491465042968,10376.644879348054,12675.453311011815
657,2867,180460.93926936184,44207.041495168436,23404.445934675412,1292.394097937844,638.2616406834007,2078.999672055372,64829.62811389491,5894.7260809683485,158.3899420429372,204.31384082889247,3915.0606754217874,11830.21429279834
658,2874,163218.0289319246,63254.631095892044,14509.307611461516,1292.394097937844,638.2616406834007,2078.999672055372,57155.92560812987,24464.234488855225,5.115377448438968,25.12073254904756,3878.4521255762525,951.6803579237662
659,2888,180669.75038255865,44162.56255810523,23266.056462873683,1292.394097937844,638.2616406834007,2078.999672055372,64593.694642134506,5655.7105755222465,33.498944819617684,180.87599512615972,3627.261352271237,12044.217950621947
660,2892,186542.96647573347,38199.236965851,27928.48351312671,1292.394097937844,638.2616406834007,2078.999672055372,67270.36315611703,2125.7280349223815,625.1784075795294,4.0286141903989225,1660.3510794736521,9219.407595236227
661,2895,195016.95725048936,30350.95800533022,30622.283376723084,10652.372503610111,638.2616406834007,506.6677815419044,70940.33934169289,7238.137317252188,637.4596947430564,64.54567669776547,5073.960704018794,809.6994430825082
662,2898,201036.82564973203,24488.559844133837,33396.233319688916,10652.372503610111,638.2616406834007,4405.276901892679,74578.77499806338,13171.477145869214,9.793939449810262,323.5390688966731,3423.071894831732,3014.5566401795236
663,2902,189407.52420215128,38526.55170002966,22682.025282739975,1292.394097937844,638.2616406834007,506.6677815419044,61888.88318859002,2479.394464856215,9.78678239132555,96.61877253966915,3321.2248739516294,8075.788851575218
664,2903,176981.27929432006,46748.058064880955,4710.618452198501,1292.394097937844,638.2616406834007,74.57655912359091,42240.90089107658,23522.13606869958,17.03912436434186,681.2317603527081,4573.316409734481,9662.247600866644
665,2912,186095.55005152719,41804.588900497685,20044.740050942997,1292.394097937844,638.2616406834007,506.6677815419044,58495.029632793856,5689.304757177474,40.35556634065308,65.38324896495621,2313.3654952525344,12327.393449650272
666,2914,193462.91081886506,26472.262026331806,42696.525890835044,10652.372503610111,638.2616406834007,4405.276901892679,82156.41642600084,2494.3976215068988,25.99035820893965,4.034298545256559,5252.681845952808,2104.295668548477
667,2961,185448.30612690744,24768.405386120347,45993.59237926887,10652.372503610111,61.51076915652591,286.86059325887476,8140.299570933218,867.4007737733331,417.1048998520996,216.89464050767083,1874.0014771085466,918.3792972823029
668,2967,171432.26055684878,51793.143253279864,39601.71666479062,1292.394097937844,638.2616406834007,4646.352370426359,16970.449053930166,72884.63447409816,702.2493051629111,23.835061324728716,6.699706878116521,14260.91472527925
669,2987,83255.81232456403,174491.88021593128,251512.64104361983,10652.372503610111,504.0640202027188,29253.48483788236,156462.04184975155,18381.975775896284,113.26511592837247,915.2182840735578,500.6507652986588,900.3417184062614
670,2996,55739.03114707874,213677.66997327452,252899.83992925816,10652.372503610111,504.0640202027188,29253.48483788236,144142.74826221864,41844.12739702263,610.0137643178821,48.62708552340654,3199.94664330731,2072.3454447309596
671,3006,85469.06288211507,43708.21028318771,90354.81076917792,10652.372503610111,504.0640202027188,109.27976975047835,2086.3735077327096,207.69423492746344,185.00371484926913,699.5066289993039,2160.0073287380887,528.8079638576136
672,3028,48757.90983941606,71497.59478908974,69813.76000241513,10652.372503610111,504.0640202027188,4729.495119185716,41826.299530254124,16406.971194288755,333.3677845586466,2021.2527518405823,2597.1731419676935,1564.2335568048363
673,3029,77455.94181951604,45687.12039844457,90013.26395129472,10652.372503610111,504.0640202027188,424.0879022793072,12693.923367792713,810.383370037537,257.7636913268116,1473.384691313715,412.7036808109922,1969.9982387466976
674,3053,85497.72864144057,42915.68055930764,91057.46200137361,10652.372503610111,504.0640202027188,109.27976975047835,2727.0438848624444,356.06028822015764,9.402534519386206,821.7539428153189,1749.8325844019796,659.7342928494755
675,3059,612602.046761775,109506.50533854486,217113.19086501218,10652.372503610111,202257.87415348238,6992.859281587828,28784.898193884517,41357.72145734213,1.0238201679876464,30.70483707287268,625.9494313337835,2496.408767500989
676,3061,627896.4020043605,77799.83782571633,261748.81198168703,10652.372503610111,202257.87415348238,8230.708185539312,103903.05013923229,118737.20456537527,13979.635883838002,5801.822853261018,5627.5534953170345,127.50049138325076
677,3067,668244.2385142763,37303.368552421605,295018.1243280907,10652.372503610111,202257.87415348238,8230.708185539312,94560.4652645573,114588.29039155763,761.7439462054147,345.9902923693541,2335.3053805997324,5920.283364839352
678,3124,77885.61231750561,9061.568749664637,42053.92834040485,10652.372503610111,504.0640202027188,29253.48483788236,29436.03463342469,89.59426503474681,144.80982836883982,735.6501229114492,544.3343330755513,5906.293098114577
679,3127,78056.97809260558,9678.038085079615,41654.178587789895,10652.372503610111,504.0640202027188,29253.48483788236,29228.770638922153,686.607483445887,724.7070472058751,758.5692989907805,151.1339259897971,5418.031726447331
680,3129,74347.51078923343,12476.56182971583,37863.26151202519,10652.372503610111,504.0640202027188,29253.48483788236,25048.648757839746,288.5844026245943,78.8066988725682,506.9179795343676,922.8978047943802,7513.041963868923
681,3130,77939.14721250744,8622.182010186498,42430.37884945231,10652.372503610111,504.0640202027188,29253.48483788236,29716.501292330293,57.27103966269202,226.2330125216379,647.2772038101991,919.9216523235656,6124.278682188925
682,3133,78078.8118665341,9395.794120623139,41888.801911013616,10652.372503610111,504.0640202027188,29253.48483788236,29401.27100961102,489.3625343230712,442.1975917523817,656.0078377616007,379.3330718830672,5544.929722532819
683,3134,78121.15803192959,8668.225274199742,42486.75903990893,10652.372503610111,504.0640202027188,29253.48483788236,29831.6104960139,234.63971369920648,166.12796002236342,469.8239938167311,977.1002456771143,5937.9061311084
684,3136,78115.11875179535,8602.07101845337,42536.099692948505,10652.372503610111,504.0640202027188,29253.48483788236,29862.867025539297,232.6980106615509,227.2386054356513,471.32693691122563,1026.3189966786615,5985.529877089037
685,3139,78195.94150785793,8706.295934672715,42494.99671619852,10652.372503610111,504.0640202027188,29253.48483788236,29868.48427454096,306.31091880612706,155.53373563252975,399.6456247696908,985.428486348366,5849.266993271441
686,3140,78095.33847406166,8782.48009973795,42382.97230891804,10652.372503610111,504.0640202027188,29253.48483788236,29749.62526814068,201.98139431411883,52.53384558250866,496.22308976432095,873.38648018496,5888.211811488546
687,3141,78097.85242255109,9024.476648654323,42192.56524878745,10652.372503610111,504.0640202027188,29253.48483788236,29619.571359334557,231.95219744255505,72.48659133345542,528.5341516807557,682.8746283585132,5738.792719605745
688,3149,78278.34079144009,9736.565556660356,41659.34507818143,10652.372503610111,504.0640202027188,29253.48483788236,29320.707406762907,959.8500228425995,528.7913645894922,523.7877145696704,107.40646644889489,5142.18337110875
689,3150,78927.71485257513,7484.703704050832,43834.16770676427,10652.372503610111,504.0640202027188,29253.48483788236,31090.1989884465,1112.7737302603146,516.432650336582,37.98134109334796,1020.6983677600015,6107.689249592354
690,3153,79437.35585942231,6646.754127365741,44738.95332987447,10652.372503610111,504.0640202027188,29253.48483788236,31922.34213632148,1873.5408730772833,336.83046649313445,37.339684431094184,691.7361458115379,6414.181085214864
691,3155,78276.61714056553,8735.531796612351,42513.428204983866,10652.372503610111,504.0640202027188,29253.48483788236,29914.675569091218,384.33723007243293,175.9475137057385,319.4706865375351,1003.7660153955969,5761.268124618492
692,3157,78497.51161775934,8796.34658451155,42578.108335104684,10652.372503610111,504.0640202027188,29253.48483788236,30050.292221154596,598.9537524755165,361.8339898933689,96.80803457688214,1052.1837649921608,5531.755831926729
693,3158,78605.99333672145,9136.296196827054,42256.87678574409,10652.372503610111,504.0640202027188,29253.48483788236,29870.53992351039,833.9296361104394,620.0256140560645,140.17424689477917,666.992612685055,5138.048634193318
694,3163,80108.6258299422,3879.8933786402285,47252.75961143038,10652.372503610111,504.0640202027188,29253.48483788236,33960.31640717635,3763.0694421627827,288.4338268779201,2272.9695478971844,31.340769555094912,7378.893793497855
695,3165,78416.61539799081,7428.451579357777,43619.0096872431,10652.372503610111,504.0640202027188,29253.48483788236,30731.01282387003,682.067270295059,341.47743165933286,526.3193553523342,1548.2243383720097,6547.6676578698
696,3175,92839.94858264743,1943.2062717078477,58993.319060352485,10652.372503610111,504.0640202027188,29253.48483788236,46936.93124843898,16902.150928420135,655.9495511634734,1836.8558039207855,3451.0060103025444,1512.2444227175229
697,3176,92768.41306855751,1887.2115899008636,58777.42143863678,10652.372503610111,504.0640202027188,29253.48483788236,46761.40788851208,16733.70102171558,425.7250382143407,2004.0349192697756,3339.3807092663274,1416.656185812345
698,3177,91879.38213584591,1880.123058985211,57139.67315324235,10652.372503610111,504.0640202027188,29253.48483788236,45295.14985000569,15337.224604455885,38.00965179504913,1878.6487156940645,1878.6487156947212,825.3378019379243
699,3202,72961.82958314086,13290.03258687535,36855.03240077011,10652.372503610111,504.0640202027188,29253.48483788236,23743.428793736748,55.84873970665198,266.88492844967385,722.2962415132022,1905.4414567995402,8152.678959274914
700,3238,6436.675473204674,50921.52190214926,39445.07047637556,10652.372503610111,1168.599312115312,2430.8937334680677,39717.319490635615,65247.693037532816,529.1629893132895,1969.1570959027188,4735.527373222035,628.3668740242317
701,3239,7091.66785410545,50269.005836054486,39438.07060316295,10652.372503610111,1168.599312115312,2004.4667271204837,40750.344637549075,64674.20154918508,430.2329238927533,1394.6591482778651,4001.072291419688,241.56273367745868
702,3242,76.1228206591706,59409.09575191411,44397.893870124266,10652.372503610111,1168.599312115312,2430.8937334680677,36634.79446297514,56713.257323255675,77.43949238956716,659.2193866770295,4142.274304942839,583.6218596535579
703,3256,55202.558650256564,27869.670596432756,186696.44854269692,10652.372503610111,1168.599312115312,51.02905509391931,49625.96923683733,1477.2282358973214,44350.29034428933,1709.4578154448943,2624.3558878110302,143.2949061808312
704,3264,165417.32186062692,199.2288901902948,292331.6473108386,10652.372503610111,326.1110972140912,51.02905509391931,457.81822449238996,18980.233191758525,137015.72483130894,119011.24776911973,111597.54660596256,53978.68565095441
705,3266,166213.9733518879,112.34794156524795,292754.2516017235,10652.372503610111,326.1110972140912,51.02905509391931,624.3748601682805,23313.50677232511,134205.46192878386,121076.21640040117,113761.499751168,56950.13625266488
706,3280,30822.676994066427,91356.09924108286,60151.67239847778,10652.372503610111,1168.599312115312,1202.8991624653959,36399.612445131475,22717.43290698434,314.25626246111545,1307.6260875962794,3454.0150585056317,1648.0986506139645
707,3286,15138.578959667833,94583.07004753842,75753.82533750267,10652.372503610111,1168.599312115312,1202.8991624653959,44309.82481222784,11848.487435582481,366.99075720952345,234.02534205013342,2064.065884941876,4041.0751114706454
708,3309,65702.04345912418,87693.84578945303,63949.338929222446,10652.372503610111,61.51076915652591,3716.874509541072,42330.874184973225,26923.210279906463,1281.2926730538,348.9498580656582,4099.239598408618,2002.9391902715256
709,3318,23572.561209441545,42352.747851410015,38824.34134301898,10652.372503610111,61.51076915652591,2004.4667271204837,81390.205082148,48414.56261574015,957.3170428746361,841.2620816917557,2555.540676164968,10063.736721948086
710,3331,82575.46609532012,105773.39916158593,82220.22695633302,10652.372503610111,61.51076915652591,3716.874509541072,47367.55908962004,11560.456641344073,491.0908210978356,67.56547280033219,62.77185914170987,9543.139685304011
711,3384,108173.15418372082,155253.7955077634,123788.9769521458,10652.372503610111,61.51076915652591,19628.01117049036,46908.92026347394,32944.870487544526,2231.8309129642394,1487.5934092962532,3031.6567812828594,2907.177865880234
712,3385,109192.36213899418,156125.94553733506,124771.56926576675,10652.372503610111,61.51076915652591,19628.01117049036,47870.248418800555,33019.3235040702,2720.7683954509425,1544.2666113331188,3532.9778116847506,3033.980599229576
713,3388,134140.15857234324,175076.9514172622,147788.81715900128,10652.372503610111,61.51076915652591,27.710972931455434,71161.76172268897,37589.043904899285,1354.423771682554,336.79924360272537,558.385390234443,5593.496368330191
714,3390,108577.11123039291,155503.81331118796,124140.47655924036,10652.372503610111,61.51076915652591,19628.01117049036,47237.49410780861,33203.93179308704,2458.8622448319957,1655.2126870557286,3013.7109030563965,3153.554232000797
715,3392,134122.65691254576,179237.395944509,149448.88753478942,10652.372503610111,61.51076915652591,27.710972931455434,72415.51316268275,39925.114968115195,1291.6382665823153,787.6265368647287,486.7163355458004,4384.271818578739
716,3393,108955.78446579623,155952.29340193383,124554.9180747327,10652.372503610111,61.51076915652591,19628.01117049036,47662.678772614796,32928.68708299226,2903.5678679959683,1397.7051785303747,3449.0343501310363,2904.535603210538
717,3394,134313.68140165188,181532.42170631877,150441.26505540623,10652.372503610111,61.51076915652591,27.710972931455434,73608.54873770554,34955.421638435815,2054.1841082106907,2648.7515339813444,612.4073777023103,3342.7642180981975
718,3397,108048.37374171728,154998.23103593293,123609.55946162129,10652.372503610111,61.51076915652591,19628.01117049036,46709.40856722426,33300.06201429815,1994.8781709397638,1854.3573737937168,2669.018228156659,3265.7337334795884
719,3398,109405.80809236366,156409.18992355184,125017.18322731768,10652.372503610111,61.51076915652591,19628.01117049036,48126.44762967946,32791.59360265263,2604.650942844875,1413.1743472682888,3837.4367626757867,2860.5331112792805
720,3402,124679.75622069936,173909.1706431496,141432.71682767777,10652.372503610111,61.51076915652591,19628.01117049036,65038.952152752245,26697.985946734916,1680.3774408123834,1677.8553056949472,1200.6572920321687,1381.7629625405389
721,3405,140870.90194756337,179493.6278206351,157967.66287772055,10652.372503610111,61.51076915652591,27.710972931455434,81696.78874524654,32396.478669149943,24.783650591369558,482.4928842341233,4713.382427874673,575.0704367044815
722,3409,121810.06788045494,166134.28620392192,136603.10843827375,10652.372503610111,61.51076915652591,19628.01117049036,59580.636076242416,38632.87946072111,1016.7966250373919,201.38384283054148,386.77255482489613,602.6929284188567
723,3410,112221.8465766076,157300.8448022391,127128.63160563375,10652.372503610111,61.51076915652591,19628.01117049036,50089.44493485618,36931.29596698967,32.84645802169283,692.3092087224887,3240.5672722789964,4699.626126833618
724,3411,110223.84166859745,156848.52479620324,125702.55342929157,10652.372503610111,61.51076915652591,19628.01117049036,48760.92289189459,33523.96235864677,1579.7246977679988,1860.281766360394,3954.4525724595187,3569.1385075316375
725,3415,146167.44143736165,188836.79743203273,161956.78585663356,10652.372503610111,61.51076915652591,27.710972931455434,84978.15408604147,40731.193516456915,1657.9653069005444,54.09397652092653,1085.090157551427,1758.3473431434886
726,3421,54799.04214049944,147590.67782358694,49224.16437632782,10652.372503610111,5546.007218300296,0.74387409786668,20049.738709008165,30.979177980367755,982.2645325112579,698.9731635343276,2127.62009865742,3654.475896992496
727,3422,22302.180073530802,101219.12699121199,30013.396457319275,10652.372503610111,5546.007218300296,0.7105521124196,40623.5099204467,4253.343449463454,92.84281028381287,374.3745922827833,8542.454657092481,6922.202432219117
728,3423,19876.635482559985,102292.72321370788,24808.494204629656,10652.372503610111,5546.007218300296,0.7105521124196,45345.01230774719,2146.530311129562,6031.027209576144,6875.556431333389,5361.223137986433,5462.086530084752
729,3424,42518.424833402016,113338.35419641431,51112.035616576446,10652.372503610111,5546.007218300296,0.7105521124196,20450.888850328298,21862.017765928034,1547.1621966507187,3400.887123319745,8115.359434292667,10168.736187324726
730,3425,45413.910565656224,115469.85629151198,53989.06354880878,10652.372503610111,5546.007218300296,0.7105521124196,17694.24018969234,20580.389704242603,1740.7598807846036,1781.4638585341131,8323.275023603052,11878.265818386488
731,3426,39089.80596636354,111702.19845589856,47377.14741940463,10652.372503610111,5546.007218300296,0.7105521124196,23601.321741315878,20698.167799278166,1630.23649304892,3785.9494726281346,8428.961720592431,10272.34308660163
732,3427,45128.12666753788,117660.62784013008,52807.09111503536,10652.372503610111,5546.007218300296,0.7105521124196,17539.70103189617,24630.8539811109,5201.993459903157,3456.85364165735,12377.071854933993,14730.176067421316
733,3429,34319.78395124952,106971.26029979147,43190.66282645419,10652.372503610111,5546.007218300296,0.7105521124196,28532.364716861626,15941.422240665437,727.6130755238753,985.5515554826125,5294.783818223806,8284.043044715409
734,3430,41572.01162212052,117302.21592474649,48161.77303334965,10652.372503610111,5546.007218300296,0.7105521124196,22064.085360282646,23449.113470997112,5847.398263783781,9498.289514854141,14999.12983791896,17041.619714353645
735,3431,40813.32894693192,113727.35271566182,48782.13433704085,10652.372503610111,5546.007218300296,0.7105521124196,21836.321459356393,22446.750533395,3585.411248512174,5815.286801386267,10347.513378550848,11865.74002306438
736,3432,47320.34898383367,119644.04492665337,54877.73803062449,10652.372503610111,5546.007218300296,0.7105521124196,15373.56097963359,24607.77022278461,5261.028155027004,3054.680938036611,12870.551852082677,16408.989130339494
737,3433,47947.376582965604,118736.07729661785,56030.93520135073,10652.372503610111,5546.007218300296,0.7105521124196,14799.55641702403,22032.8609523994,2922.2848859764445,619.8562056689524,10446.983073286834,15117.907813641199
738,3434,20238.988286734948,98036.27998851385,29014.455195614417,10652.372503610111,5546.007218300296,0.7105521124196,42411.708902734055,2096.986578274758,61.777359827528535,266.54075467429686,5519.323437911256,5985.182392882539
739,3435,18211.762180577458,97751.83099762864,26467.299508706386,10652.372503610111,5546.007218300296,0.7105521124196,44587.46447216026,680.5955701248778,92.33298109697837,2023.8203916180714,5078.21486148022,3238.987749897663
740,3436,19042.00105099211,96606.68987583453,28125.901091946962,10652.372503610111,5546.007218300296,0.7105521124196,43622.271991272355,673.53683238861,782.5055821550693,714.5625979116968,4069.1591762380817,5573.1509433336
741,3437,19397.521172825607,99852.95895708843,26624.0451355912,10652.372503610111,5546.007218300296,0.7105521124196,43873.36139201554,1222.698504294376,1778.4990131730538,3589.1271082281723,5240.803691312633,3783.7757419274785
742,3438,19452.93772326104,93850.93674289488,29381.098642118453,10652.372503610111,5546.007218300296,0.7105521124196,43971.858606143585,2347.3597068823137,15.695062370621168,476.28260378649793,3549.740791161401,6521.793765864268
743,3439,18013.005711911257,93567.9449877917,27844.734202835927,10652.372503610111,5546.007218300296,0.7105521124196,45139.99240307792,896.0202948692906,338.307372783656,1241.78280983515,2018.5439244260795,6748.141125159708
744,3440,18433.081587730987,87893.42428967707,28761.283580311538,10652.372503610111,5546.007218300296,0.7105521124196,48052.82577821507,3805.049839600883,561.7131935534096,347.19888370855335,999.7557559046629,4172.162289435105
745,3441,17153.057685570133,86915.71152723517,27464.894745543625,10652.372503610111,5546.007218300296,0.7105521124196,49423.752671704075,2874.7054729227916,391.57380375517147,695.7533085484104,1609.9550039853643,5488.141908227114
746,3442,18318.223972475855,89887.15043194142,28613.093521378192,10652.372503610111,5546.007218300296,0.7105521124196,46764.27124564457,3142.157371688086,149.11297935277216,894.6144338478327,923.6112859490553,4801.308550249284
747,3443,23035.609586842475,82087.87414715395,31434.34988108956,10652.372503610111,5546.007218300296,0.7105521124196,51112.67496545943,10799.852255688444,682.1084293847256,913.9899425146197,80.02670454496894,3530.0243058924434
748,3445,20078.2676100696,91174.78856059119,30346.56514917106,10652.372503610111,5546.007218300296,0.7105521124196,44968.113490268726,4760.081364017819,761.8985604230675,217.15886944200685,1464.4950430833564,3766.719226123026
749,3446,25848.441502456757,106540.93756838076,31351.200530553044,10652.372503610111,5546.007218300296,0.7105521124196,38840.28681378956,7517.684750128108,4164.897889675361,4793.298875286728,11224.652474843288,10375.689051107836
750,3447,27123.325155187402,107385.76015302421,32769.97218285153,10652.372503610111,5546.007218300296,0.7105521124196,37422.652379259525,8800.019780344322,4499.346848856007,5180.754683344487,12541.485714611821,11576.712162256463
751,3448,30230.181403680926,110562.41482666715,35278.76425167027,10652.372503610111,5546.007218300296,0.7105521124196,35217.896475275804,10392.138211311601,7553.00094141437,8237.998596786634,15591.006385637087,14753.199834371568
752,3449,28401.56810631754,108289.55762633128,34133.49375417647,10652.372503610111,5546.007218300296,0.7105521124196,36068.565980632164,9994.421561741734,5261.065496480193,5943.518750866537,13853.142041229803,12818.376898289223
753,3450,24470.981283746944,105601.83159443311,29826.978715035617,10652.372503610111,5546.007218300296,0.7105521124196,40359.353825681894,6170.660895355167,4272.1231560790575,4772.348158511131,9817.750092196888,9120.429197433918
754,3451,29983.597969697024,109521.83620989815,35726.62344689482,10652.372503610111,5546.007218300296,0.7105521124196,34508.28137914793,11359.337909656573,6434.427923035457,7154.083017042936,15456.568078428556,14383.099893285204
755,3452,26396.74433919062,105079.37012814834,33407.12914349529,10652.372503610111,5546.007218300296,0.7105521124196,36851.40637049521,8235.572167665521,2216.240446055665,2714.8197913652666,12275.06261008761,10847.06337535703
756,3453,19348.496338176144,92081.24273822975,29536.530661258697,10652.372503610111,5546.007218300296,0.7105521124196,44876.046157679855,3745.9918920689483,365.10013652762336,338.7467908579151,2975.220003603403,5107.415023184366
757,3454,23033.067363684535,104888.2508123491,27905.668837319405,10652.372503610111,5546.007218300296,0.7105521124196,42321.49195596568,4218.176304924964,5339.9164419152285,5896.1279421542595,8399.678928329311,8091.599136499451
758,3455,27915.947811358546,104830.08151096918,35756.72460066447,10652.372503610111,5546.007218300296,0.7105521124196,34850.905784525916,9848.408835594246,713.3054267475384,2101.4677788964364,11482.60018979431,11870.119055848581
759,3457,56452.227098158066,147711.53141357048,50748.272849409645,10652.372503610111,5546.007218300296,0.74387409786668,19698.85658257536,94.19717606077447,108.8892195247467,536.6065736927522,530.7385878786799,5359.72641018689
760,3458,25622.32933340985,85625.22292616719,7010.639799106748,10652.372503610111,5546.007218300296,1151.5142685165238,87023.36184760458,687.5505620576148,161.96244070917288,1772.8259022970913,2402.9252203644974,17313.360857618663
761,3459,51083.43237033869,120351.04038155168,59426.746841687505,10652.372503610111,5546.007218300296,0.7105521124196,12104.746672236308,19249.298983571167,1254.8350002827833,1459.5856690506178,7590.913048805898,16499.128607147868
762,3460,39080.88059065386,114247.87967261043,46233.14727786896,10652.372503610111,5546.007218300296,0.7105521124196,23930.692627585613,20962.488881959092,2787.7616197077173,7084.098057622902,12155.80223154988,14496.852518682432
763,3461,40016.07567942741,115128.9031300008,47086.96667927011,10652.372503610111,5546.007218300296,0.7105521124196,23061.261988612085,21911.615536383073,3653.172115556936,7784.967807234117,12787.38210201534,14955.461952727288
764,3462,61294.03422963431,131093.49095672404,70857.4556468451,10652.372503610111,5546.007218300296,0.7105521124196,2163.910819046839,11011.853965750553,410.9293874153479,4148.379179695984,7049.5141565927715,27648.694607522244
765,3463,59520.02095442336,130386.52266882273,71727.38547816622,10652.372503610111,5546.007218300296,0.7105521124196,4375.500130302559,9437.395192682041,438.26425892916996,3455.4613423156966,5052.567458999825,26995.55339846919
766,3465,55524.38086230151,125620.57186445495,63244.84053328161,10652.372503610111,5546.007218300296,0.7105521124196,7150.510697582309,18183.723916471088,1991.6703411174544,2254.0925023585714,10183.370222971944,21770.21491547532
767,3466,63196.13510494612,140320.19300985153,71588.63809825652,10652.372503610111,5546.007218300296,0.7105521124196,13859.469892942834,156.39613106718272,2599.6807511282195,2132.252288694443,7658.623840609839,32056.08429297505
768,3469,31707.502809044792,107110.97075239099,39727.9659512342,10652.372503610111,5546.007218300296,0.7105521124196,30968.022442943322,13423.329851086826,3120.4578624159735,4651.40093374809,9007.890843585652,12133.326399360327
769,3470,59439.943593031174,128673.40806906347,67182.75964396201,10652.372503610111,5546.007218300296,0.7105521124196,3393.9945500102217,14554.426163695496,304.05035996217157,820.1166975164448,10208.706822015707,24962.43084628747
770,3471,57225.409171427884,125665.92672874505,65375.79008758995,10652.372503610111,5546.007218300296,0.7105521124196,6315.900540469661,15241.969408023919,432.9463257884209,1172.0300392904478,8324.426384734688,22038.56319163131
771,3472,56443.17111520696,127764.92165315065,63655.599086584254,10652.372503610111,5546.007218300296,0.7105521124196,6559.533140455338,18839.358657896842,4028.6455746365277,3814.509985850912,12925.105112616468,23939.962997327017
772,3473,52096.723186597206,121714.85556706603,60241.37833755653,10652.372503610111,5546.007218300296,0.7105521124196,10864.245637287573,19069.089671907288,2533.0937404210017,2737.17550854523,8207.489195753318,17861.24242954369
