"","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome","th","tnh","td","tr","ti","u","as","q","pi","us","sd","ou","mi","mf","p","m","g","d","nrow"
"3254",1505106,"Óbidos","PA",-56.20127464,-0.611764511,"Cachoeira do Breu",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"3255",1505106,"Óbidos","PA",-56.20532566,-0.624158722,"Cachoeira Pirarara",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"3256",1505106,"Óbidos","PA",-56.11447302,-0.513499831,"Cachoeira do Armaz?n",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"3257",1505106,"Óbidos","PA",-56.03372091,-0.33278489,"Ponta do Tucum?",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3258",1505106,"Óbidos","PA",-56.04296498,-0.036735981,"Cachoeira Cajua?u",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"3259",1505304,"Oriximiná","PA",-56.10400278,0.064169444,"Cachoeira Tarum?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3260",1505106,"Óbidos","PA",-55.95449732,0.343054982,"Cachoeira da Paci?ncia",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3261",1505106,"Óbidos","PA",-55.92486609,0.347734144,"Cachoeira do Jacar?",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3262",1505106,"Óbidos","PA",-55.91337565,0.351071786,"Cachoeira Zoada",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3263",1505106,"Óbidos","PA",-55.90555064,0.352658635,"Cachoeira Resplendor",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3264",1505304,"Oriximiná","PA",-55.91237222,0.428061111,"Banco da Cobra",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3265",1505304,"Oriximiná","PA",-55.91637778,0.481011111,"G?meos",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3266",1505106,"Óbidos","PA",-55.93393168,0.541205112,"Capelinha",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3267",1505304,"Oriximiná","PA",-55.98371813,0.604592899,"Murapi",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3268",1505304,"Oriximiná","PA",-55.89431794,0.751679652,"Paru de Oeste I",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3269",1505304,"Oriximiná","PA",-55.73154902,1.046988892,"Paru de Oeste II",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3270",1505304,"Oriximiná","PA",-56.05340836,1.366122702,"Igarap? Campo Grande",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3271",1505304,"Oriximiná","PA",-55.95086478,2.191764228,"W?ipa",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3272",1505304,"Oriximiná","PA",-56.8418675,1.635853079,"Anamu (Alto Curso)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3273",1505304,"Oriximiná","PA",-57.06175556,1.045827778,"Anamu (Baixo Curso)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3274",1505304,"Oriximiná","PA",-58.103175,0.02475,"Cachoeira da Bateria",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3275",1505304,"Oriximiná","PA",-55.92916667,2.363969444,"Pon?mpe",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3276",1505304,"Oriximiná","PA",-55.870009,-1.764915,"Oriximin?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3277",1505304,"Oriximiná","PA",-56.04811382,-1.059889103,"Ilha do Descanso",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"aspmg",4
"3278",1505304,"Oriximiná","PA",-56.49667201,-1.769417366,"Jamari",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"asusg",210
"3279",1505304,"Oriximiná","PA",-56.41335174,-1.635319805,"Papagaio",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,"asqusg",8
"3280",1505304,"Oriximiná","PA",-57.21074461,-0.864609034,"Santidade",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"tnhus",20
"3281",1505304,"Oriximiná","PA",-55.85658986,-1.786118864,"S?o Jos? Oper?rio/Am?rica (PA-OR-43)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"3282",1505304,"Oriximiná","PA",-55.93625341,-1.640558916,"Oriximin? 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3283",1505304,"Oriximiná","PA",-55.98219704,-1.673292587,"Oriximin? 4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"asuspg",44
"3284",1505304,"Oriximiná","PA",-55.72551778,-1.582302854,"Oriximin? 5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"mfg",12
"3285",1505304,"Oriximiná","PA",-55.99075139,-1.679746708,"Oriximin? 6",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"asuspg",44
"3286",1505304,"Oriximiná","PA",-55.96367419,-1.683341702,"Oriximin? 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3287",1505304,"Oriximiná","PA",-56.02759632,-1.701710919,"Oriximin? 8",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"asuspg",44
"3288",1505304,"Oriximiná","PA",-56.08272039,-1.774739831,"Oriximin? 9",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"asuspg",44
"3289",1505304,"Oriximiná","PA",-56.28224359,-1.783124211,"Oriximin? 10",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"asuspg",44
"3290",1505304,"Oriximiná","PA",-56.22901934,-1.765326376,"Oriximin? 11",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"asuspg",44
"3291",1505304,"Oriximiná","PA",-56.27982052,-1.81791612,"Oriximin? 12",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"asuspg",44
"3292",1505304,"Oriximiná","PA",-57.122084,-0.96549,"Serra do Cachorro",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"tnhus",20
"3293",1505304,"Oriximiná","PA",-57.15906986,-1.145800112,"Yawara",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"3294",1505304,"Oriximiná","PA",-57.28188084,-0.847414741,"Mukuti",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"tnhus",20
"3295",1505304,"Oriximiná","PA",-57.34789951,-1.073162131,"Kwanamari",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"3296",1505304,"Oriximiná","PA",-57.23950597,-1.124280243,"Mapium",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"tnhus",20
"3297",1505304,"Oriximiná","PA",-57.24391959,-1.128170169,"Ewtoto 1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"3298",1505304,"Oriximiná","PA",-57.4331746,-1.044128325,"Takar?",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"tnhsd",1
"3299",1505304,"Oriximiná","PA",-57.16405722,-0.948732718,"Aldeia do Chap?u",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"tnhus",20
"3300",1505304,"Oriximiná","PA",-57.34532916,-0.800274026,"Inpotp?r?",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"tnhus",20
"3301",1505304,"Oriximiná","PA",-56.80741255,-0.608762905,"Aldeia Katxpakuru",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"tnhus",20
"3302",1500404,"Alenquer","PA",-54.76858499,-1.708921908,"Tanques",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"asp",66
"3303",1500404,"Alenquer","PA",-54.74925446,-1.714368539,"Cidade dos Deuses",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"asp",66
"3304",1500404,"Alenquer","PA",-54.75882618,-1.718673972,"Tanques II",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"asp",66
"3305",1500404,"Alenquer","PA",-54.48777456,-1.76538886,"Igarap? da Areia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3306",1500404,"Alenquer","PA",-54.71671591,-1.75899646,"Bom Retiro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3307",1500404,"Alenquer","PA",-54.72573007,-1.748747063,"S?o Raimundo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3308",1500404,"Alenquer","PA",-54.52669411,-1.779939554,"Fazenda S?o Domingos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3309",1500404,"Alenquer","PA",-54.49437368,-1.787524158,"Senhor do Bonfim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3310",1500404,"Alenquer","PA",-54.48498544,-1.788704317,"Bamburro",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"sdp",37
"3311",1500404,"Alenquer","PA",-54.97975947,-1.740260199,"Quilombo Pacoval de Alenquer",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"asmfp",36
"3312",1500404,"Alenquer","PA",-54.85407061,-1.641376246,"Casas de Pedra",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"3313",1502855,"Curuá","PA",-55.02242661,-2.000872402,"Ponta do Jauari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"m",367
"3314",1502855,"Curuá","PA",-55.11933574,-1.894170214,"Curu? I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3315",1502855,"Curuá","PA",-55.10226157,-1.729609894,"Apolin?rio",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"asmf",199
"3316",1502855,"Curuá","PA",-55.09175171,-1.726036666,"A?aizal",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"asmf",199
"3317",1502855,"Curuá","PA",-55.17416346,-1.921040522,"Nova Vista",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"as",24
"3318",1503903,"Juruti","PA",-56.24619771,-2.293589694,"Uxituba 2",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"asmfg",63
"3319",1503903,"Juruti","PA",-56.19483779,-2.479941656,"Menina",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"asusmfg",49
"3320",1504802,"Monte Alegre","PA",-54.17829114,-2.01582295,"Pedra do Mirante",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3321",1504802,"Monte Alegre","PA",-54.16512314,-2.057727341,"Gruta do Pil?o (Gruta da Pedra Pintada)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3322",1504802,"Monte Alegre","PA",-54.16545772,-2.061523094,"Painel do Pil?o",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3323",1504802,"Monte Alegre","PA",-54.20626973,-2.030727358,"Serra da Lua",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3324",1504802,"Monte Alegre","PA",-54.21333551,-2.032348124,"Caverna do Diabo",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3325",1504802,"Monte Alegre","PA",-54.18544541,-2.023281276,"Gruta Itatupaoca",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3326",1504802,"Monte Alegre","PA",-54.20306784,-2.028083162,"Serra do Sol",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3327",1500404,"Alenquer","PA",-54.38254192,-1.639166156,"Cachoeira Jacar?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3328",1500404,"Alenquer","PA",-54.36582448,-1.709357419,"Cachoeira Seca",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"3329",1504802,"Monte Alegre","PA",-54.39996277,-1.742121356,"Cachoeira Muira",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"3330",1504802,"Monte Alegre","PA",-54.16541771,-2.063827223,"Gruta 15 de Mar?o",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3331",1504802,"Monte Alegre","PA",-54.16557989,-2.063538359,"Abrigo da Coruja",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3332",1504802,"Monte Alegre","PA",-54.16569593,-2.063945191,"Pedra do Pil?o",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3333",1504802,"Monte Alegre","PA",-54.1801986,-2.055178921,"Gruta da Baixa Fria I",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3334",1504802,"Monte Alegre","PA",-54.1805848,-2.055179608,"Gruta da Baixa Fria II",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3335",1504802,"Monte Alegre","PA",-54.17673349,-2.059275181,"Abrigo do Irapu?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3336",1504802,"Monte Alegre","PA",-54.1791837,-2.060273528,"Painel da Baixa Fria",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3337",1504802,"Monte Alegre","PA",-54.33221305,-2.389850307,"Cacoal Grande 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"3338",1504802,"Monte Alegre","PA",-54.19008494,-2.046259585,"Pedra do Navio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3339",1504802,"Monte Alegre","PA",-54.13396222,-2.024889284,"Santana (PA-MT-26)",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"3340",1504802,"Monte Alegre","PA",-54.18397587,-2.052321146,"Abrigo do Miritiep?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3341",1504802,"Monte Alegre","PA",-54.1874062,-2.047538007,"Pedra da Tartaruga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3342",1504802,"Monte Alegre","PA",-54.21063915,-2.033427811,"Arox? I",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3343",1504802,"Monte Alegre","PA",-54.18208979,-2.021296482,"Arox? II",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3344",1504802,"Monte Alegre","PA",-53.9789242,-1.728311456,"Mulata",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"3345",1504802,"Monte Alegre","PA",-54.16586667,-2.063166667,"Abrigo dos Ossos I (Caverna dos Ossos)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3346",1504802,"Monte Alegre","PA",-54.16593343,-2.062966574,"Abrigo dos Ossos II (Caverna dos Ossos)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3347",1504802,"Monte Alegre","PA",-54.20101667,-2.0273,"Vista do Sol",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3348",1504802,"Monte Alegre","PA",-54.17685,-2.062133333,"S?tio das Mulheres",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3349",1504802,"Monte Alegre","PA",-54.20129976,-2.029216995,"Pico da Raposa",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3350",1504802,"Monte Alegre","PA",-54.09524071,-1.971528354,"Urucaia",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"3351",1504802,"Monte Alegre","PA",-54.09111464,-1.963515651,"Suasu?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"3352",1504802,"Monte Alegre","PA",-54.09367571,-2.013847966,"Jiquiriqui",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"3353",1504802,"Monte Alegre","PA",-54.10707001,-1.901291922,"Para?so",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3354",1504802,"Monte Alegre","PA",-54.10933601,-1.894352481,"Fazenda Ipiranga",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"3355",1504802,"Monte Alegre","PA",-54.09894737,-1.893557942,"Carreteiro",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3356",1504802,"Monte Alegre","PA",-54.21579033,-1.977573261,"Boc?",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3357",1504802,"Monte Alegre","PA",-54.05879594,-1.852000091,"Itajuri",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3358",1504802,"Monte Alegre","PA",-54.1791875,-2.01163172,"Nascente da Eduarda",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"3359",1504802,"Monte Alegre","PA",-54.17623362,-2.005843428,"A?ac?",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"3360",1504802,"Monte Alegre","PA",-54.18118799,-2.007767703,"Mangueira do Santo",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"3361",1504802,"Monte Alegre","PA",-54.18577901,-2.006853967,"Dona Raimunda",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"3362",1504802,"Monte Alegre","PA",-54.2195651,-2.034518656,"Maxirazinho",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3363",1504802,"Monte Alegre","PA",-54.21166816,-2.040902739,"Mutuac?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3364",1504802,"Monte Alegre","PA",-54.1393958,-2.055340818,"Paituna I",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"3365",1504802,"Monte Alegre","PA",-54.16834087,-2.066389577,"Coroat? (PA-MT-59)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3366",1504802,"Monte Alegre","PA",-54.16546871,-2.060384567,"Caminho da Pedra Pintada",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3367",1504802,"Monte Alegre","PA",-54.17260299,-2.063794916,"Labirinto do Cuititero",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3368",1504802,"Monte Alegre","PA",-54.16869683,-2.048056059,"Marajo?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3369",1504802,"Monte Alegre","PA",-54.1597397,-2.023950028,"Ponta da Ilha Grande",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3370",1504802,"Monte Alegre","PA",-54.15366127,-2.034147073,"Vo?oroca do Marajo?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pi",144
"3371",1504802,"Monte Alegre","PA",-54.16600485,-2.010569576,"Boqueir?o",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3372",1504802,"Monte Alegre","PA",-54.20648242,-2.032318066,"Serra da Lua II",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3373",1504802,"Monte Alegre","PA",-54.13495702,-2.051456432,"Severa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3374",1504802,"Monte Alegre","PA",-54.29883056,-1.915238889,"Cau?u A ? Casas de Pedra",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"asus",38
"3375",1506005,"Prainha","PA",-54.09780933,-2.443386377,"Para?so",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"pg",44
"3376",1506005,"Prainha","PA",-54.15808178,-2.484828568,"Col?nia do Pacoval (PA-ST-12)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,"mfpmg",1
"3377",1506005,"Prainha","PA",-54.07255986,-2.471178057,"Terra Preta de Jupind?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"mfpg",2
"3378",1506005,"Prainha","PA",-54.08424233,-2.526265608,"Luis Costa",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,"asuspg",44
"3379",1506005,"Prainha","PA",-54.10621408,-2.521291791,"Mungubal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"pg",44
"3380",1506005,"Prainha","PA",-53.77541667,-1.800805556,"Pedra do No?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3381",1506005,"Prainha","PA",-53.76975,-1.7935,"Ponta do Cip?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3382",1506005,"Prainha","PA",-53.70263575,-1.759010981,"Boa Vista",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3383",1506005,"Prainha","PA",-53.59267257,-1.755390205,"Serra da Careta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"3384",1506005,"Prainha","PA",-53.68278061,-1.56766658,"Jatuarana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3385",1506005,"Prainha","PA",-53.76190122,-1.672966452,"Estrela",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3386",1506005,"Prainha","PA",-53.7746355,-1.79640628,"Pedra do Padre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3387",1506005,"Prainha","PA",-53.60931725,-1.642900515,"Lago Geral 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"m",367
"3388",1506005,"Prainha","PA",-53.60840365,-1.638184118,"Lago Geral 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3389",1506005,"Prainha","PA",-53.77062006,-1.795653423,"Ponta do Cip? 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3390",1506005,"Prainha","PA",-53.56994452,-1.677083376,"Fazenda Saracuri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3391",1506005,"Prainha","PA",-53.59702386,-1.412739129,"Gruta do Cupim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"3392",1506005,"Prainha","PA",-53.44300246,-1.656164422,"Pitanga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3393",1506005,"Prainha","PA",-53.7783889,-1.7993611,"Baixa do Caju",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3394",1506005,"Prainha","PA",-53.7670157,-1.793562423,"Ponta do Cip? 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3395",1506005,"Prainha","PA",-53.6821105,-1.75598647,"S?o Jo?o",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"3396",1506005,"Prainha","PA",-53.63176306,-1.756112467,"Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"m",367
"3397",1506005,"Prainha","PA",-53.62675,-1.7572778,"Cidade Antiga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"m",367
"3398",1506005,"Prainha","PA",-53.6115,-1.7615,"Monte Santo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3399",1506005,"Prainha","PA",-53.4067222,-1.7736111,"Iripuan?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3400",1506005,"Prainha","PA",-53.72539495,-1.760260904,"Retiro do Pinho",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"3401",1506005,"Prainha","PA",-53.47614488,-1.697647018,"Mocajatuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3402",1506005,"Prainha","PA",-53.4093864,-1.622778885,"Quilombo S?o Jo?o",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"3403",1506005,"Prainha","PA",-53.46996294,-1.805686484,"Matadouro Municipal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3404",1506005,"Prainha","PA",-53.87811726,-2.186372379,"Tucum?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"3405",1506005,"Prainha","PA",-53.71505556,-1.688111111,"Saudoso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3406",1506005,"Prainha","PA",-53.77538296,-1.749595822,"Limoal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3407",1506005,"Prainha","PA",-53.76652579,-1.783546494,"Maria Ant?nia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3408",1506005,"Prainha","PA",-53.53246753,-1.795296214,"Serrinha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"3409",1506005,"Prainha","PA",-53.49912444,-1.808339864,"Petr?polis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"3410",1500503,"Almeirim","PA",-53.45658416,-1.463131205,"Pimental",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"m",367
"3411",1506005,"Prainha","PA",-53.5025384,-1.592801574,"Careta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3412",1506005,"Prainha","PA",-53.48576685,-1.670916253,"Itauau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3413",1507300,"São Félix do Xingu","PA",-51.730573,-6.795177,"Mangueiras (PA-RF-1)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3414",1504406,"Marapanim","PA",-47.65499979,-0.695570819,"Cunharana (PA-SA-1)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"3415",1504406,"Marapanim","PA",-47.70893346,-0.651874489,"Camar? (PA-SA-2)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"3416",1504406,"Marapanim","PA",-47.69760914,-0.642643773,"Mangal (PA-SA-3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"p",575
"3417",1504406,"Marapanim","PA",-47.69077739,-0.654879364,"Are?o (PA-SA-4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3418",1506112,"Quatipuru","PA",-47.00475902,-0.85229031,"Sambaqui Porto da Mina (PA-SA-5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"3419",1506112,"Quatipuru","PA",-46.94453576,-0.841601309,"Sambaqui Ponta das Pedras (PA-SA-6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
