"","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome"
"2869","1100254","Presidente Médici","RO",-62.04539027,-11.19940934,"Cristiano II"
"2870","1100254","Presidente Médici","RO",-61.75032946,-11.00850342,"Esmeralda"
"2871","1101203","Ministro Andreazza","RO",-61.61790846,-11.02483726,"Esperan?a"
"2872","1100254","Presidente Médici","RO",-61.81143436,-11.1411077,"Estrada"
"2873","1100254","Presidente Médici","RO",-61.64785403,-11.07487302,"Fazenda Cant?o"
"2874","1100254","Presidente Médici","RO",-61.99036772,-11.19840559,"F?zio"
"2875","1100254","Presidente Médici","RO",-61.72268428,-11.08398757,"Geraldo Capixaba"
"2876","1100254","Presidente Médici","RO",-61.72208247,-11.09397627,"Geraldo Capixaba II"
"2877","1100254","Presidente Médici","RO",-61.7723217,-11.12506353,"Igreja da 118"
"2878","1100254","Presidente Médici","RO",-61.82667332,-11.19968836,"Jardim da Vida"
"2879","1100254","Presidente Médici","RO",-61.76664117,-11.12382865,"Jo?o Bento"
"2880","1101203","Ministro Andreazza","RO",-61.61332774,-11.01801712,"Lajedos do Caraguat?"
"2881","1100254","Presidente Médici","RO",-61.75747654,-11.149678,"Leit?ozinho II"
"2882","1100254","Presidente Médici","RO",-61.72382127,-11.15931093,"Leit?ozinho III"
"2883","1100254","Presidente Médici","RO",-61.95106511,-11.20429248,"Machado I"
"2884","1100254","Presidente Médici","RO",-61.94825335,-11.19922785,"Machado IV"
"2885","1101203","Ministro Andreazza","RO",-61.60902526,-11.03771694,"Molim III"
"2886","1101203","Ministro Andreazza","RO",-61.61512685,-11.02861297,"Molim IV"
"2887","1101203","Ministro Andreazza","RO",-61.61213568,-11.03217068,"Molim V"
"2888","1100254","Presidente Médici","RO",-61.81926209,-11.15950315,"Nossa Senhora Aparecida"
"2889","1100254","Presidente Médici","RO",-61.82744771,-11.20536638,"Nossa Senhora Rainha da Paz"
"2890","1100122","Ji-Paraná","RO",-61.9782678,-11.02249493,"Nova Vida"
"2891","1100254","Presidente Médici","RO",-61.76276128,-11.1385059,"Novato I"
"2892","1100254","Presidente Médici","RO",-61.76722099,-11.14052252,"Novato II"
"2893","1100254","Presidente Médici","RO",-61.8088111,-11.08130177,"Paulist?o"
"2894","1100254","Presidente Médici","RO",-61.63839385,-11.05202762,"Pedra do Brejo"
"2895","1100254","Presidente Médici","RO",-61.69769544,-11.10619583,"Pedra do Fernando"
"2896","1100254","Presidente Médici","RO",-61.64324689,-11.05160639,"Pedra do Parto"
"2897","1101203","Ministro Andreazza","RO",-61.62617115,-11.04686388,"Pedra do Po?o"
"2898","1100254","Presidente Médici","RO",-61.64521185,-11.08609988,"Pedra do Riacho"
"2899","1101203","Ministro Andreazza","RO",-61.62861125,-11.04766156,"Pedra do Sr. Queiroz"
"2900","1100254","Presidente Médici","RO",-61.64724192,-11.09054842,"Pedra do Sr. Rafael"
"2901","1101203","Ministro Andreazza","RO",-61.64489592,-11.18606205,"Pedras do Abrigo"
"2902","1100254","Presidente Médici","RO",-61.78096121,-11.08178733,"Pedras Negras"
"2903","1100122","Ji-Paraná","RO",-61.97745885,-11.03144442,"Pica Pau Amarelo I"
"2904","1100254","Presidente Médici","RO",-61.64790668,-11.06140124,"Bacia de Polimento 1"
"2905","1100254","Presidente Médici","RO",-61.64435464,-11.0435824,"Bacia de Polimento 2"
"2906","1100254","Presidente Médici","RO",-61.82582777,-11.14350625,"Bacia de Polimento do Leit?o"
"2907","1100254","Presidente Médici","RO",-61.7421929,-11.15428896,"Bacia de Polimento do Leit?ozinho"
"2908","1100254","Presidente Médici","RO",-61.75110657,-11.0086965,"Bacia de Polimento do Riachuelo"
"2909","1101203","Ministro Andreazza","RO",-61.64470176,-11.19827628,"Bacia de Polimento do Riachuelo II"
"2910","1101203","Ministro Andreazza","RO",-61.64421186,-11.20711667,"Bacia de Polimento do Riachuelo IV"
"2911","1100254","Presidente Médici","RO",-61.63851747,-11.07481298,"Bacia de Polimento Fazenda Cant?o"
"2912","1100254","Presidente Médici","RO",-61.82008955,-11.08128279,"Bacia de Polimento Paulist?o"
"2913","1100254","Presidente Médici","RO",-61.81304655,-11.19277159,"Bacia de Polimento Rainha da Paz"
"2914","1101203","Ministro Andreazza","RO",-61.64570934,-11.20413072,"Bacia de Polimento Riachuelo III"
"2915","1100254","Presidente Médici","RO",-61.88485327,-11.22199247,"Bacia de Polimento Wilson Lens"
"2916","1100254","Presidente Médici","RO",-61.81900473,-11.2049749,"Rainha da Paz II"
"2917","1100254","Presidente Médici","RO",-61.71316826,-11.158099,"Santa Helena"
"2918","1101203","Ministro Andreazza","RO",-61.61994145,-11.02653729,"S?o Gabriel"
"2919","1100254","Presidente Médici","RO",-61.93785126,-11.18861139,"Sitio 01"
"2920","1100254","Presidente Médici","RO",-61.93710765,-11.17905088,"Sitio 02"
"2921","1100254","Presidente Médici","RO",-61.93808154,-11.12774738,"Sitio 03"
"2922","1100254","Presidente Médici","RO",-61.93785681,-11.15688144,"Sitio 04"
"2923","1100346","Alvorada D'Oeste","RO",-62.39121212,-11.45672888,"Sossego"
"2924","1101203","Ministro Andreazza","RO",-61.64702006,-11.17429052,"Tr?s Cora??es"
"2925","1100254","Presidente Médici","RO",-62.14443491,-11.0363115,"Urup?"
"2926","1100254","Presidente Médici","RO",-61.82244412,-11.19015038,"Vida Nova"
"2927","1101203","Ministro Andreazza","RO",-61.64936848,-11.21879459,"Vista Alegre I"
"2928","1101203","Ministro Andreazza","RO",-61.64517982,-11.21950796,"Vista Alegre II"
"2929","1100254","Presidente Médici","RO",-61.93692495,-11.16886843,"Viveiro Primavera"
"2930","1100254","Presidente Médici","RO",-61.90135644,-11.26836845,"Z? Careca"
"2931","1100254","Presidente Médici","RO",-61.81874908,-11.09137764,"Zenil"
"2932","1502152","Canaã dos Carajás","PA",-50.36290151,-6.390172531,"S11D 101 - Gruta Bela"
"2933","1502152","Canaã dos Carajás","PA",-50.35905064,-6.396617284,"S11D 012 - Caverna Capivara"
"2934","1502152","Canaã dos Carajás","PA",-50.35646181,-6.398839274,"S11D 001 - Caverna Ossos"
"2935","1502152","Canaã dos Carajás","PA",-50.35635292,-6.399146689,"S11D 010 - Gruta Superior"
"2936","1502152","Canaã dos Carajás","PA",-50.35180991,-6.402207442,"S11D 013 - Caverna Porc?o"
"2937","1502152","Canaã dos Carajás","PA",-50.35061622,-6.40229639,"S11D 002 - Abrigo do lago"
"2938","1502152","Canaã dos Carajás","PA",-50.35069735,-6.402495496,"S11D 006 - Gruta Cristal"
"2939","1502152","Canaã dos Carajás","PA",-50.37362677,-6.403853684,"S11D 018 - Abrigo Gorgo"
"2940","1502152","Canaã dos Carajás","PA",-50.34022554,-6.396186416,"S11D 099 - Abrigo Pequi"
"2941","1502152","Canaã dos Carajás","PA",-50.34026136,-6.39645783,"S11D 100 - Abrigo Lindo"
"2942","1502152","Canaã dos Carajás","PA",-50.34018868,-6.396729104,"S11D 039 - Caverna Pedra Azul"
"2943","1502152","Canaã dos Carajás","PA",-50.34015222,-6.396955197,"S11D 098 - Abrigo Boc?o"
"2944","1502152","Canaã dos Carajás","PA",-50.33042279,-6.3970783,"S11D 097 - Abrigo Veado"
"2945","1502152","Canaã dos Carajás","PA",-50.32012055,-6.40642693,"S11D 055 - Caverna Cachorro do Mato"
"2946","1502152","Canaã dos Carajás","PA",-50.32416559,-6.410891735,"S11D 040 - Gruta Verde"
"2947","1502152","Canaã dos Carajás","PA",-50.3207801,-6.413664249,"S11D 043 - Gruta Fosfato"
"2948","1502152","Canaã dos Carajás","PA",-50.31554188,-6.415692531,"S11D 045 - Gruta Lacre"
"2949","1502152","Canaã dos Carajás","PA",-50.31186314,-6.40782703,"S11D 059 - Abrigo Neguinha"
"2950","1502152","Canaã dos Carajás","PA",-50.32294462,-6.397367007,"S11D 083 - Caverna Calcareo"
"2951","1502152","Canaã dos Carajás","PA",-50.32120129,-6.396007874,"S11D 091 - Abrigo Duas Bocas"
"2952","1502152","Canaã dos Carajás","PA",-50.3209308,-6.3954286,"S11D 093 - Gruta Oficina"
"2953","1502152","Canaã dos Carajás","PA",-50.3185322,-6.478671567,"Fazenda Santa Rita da Uni?o"
"2954","1502152","Canaã dos Carajás","PA",-50.27676738,-6.473828741,"Fazenda Caraj?s"
"2955","1502152","Canaã dos Carajás","PA",-50.28128604,-6.418160284,"Mangang?"
"2956","1502152","Canaã dos Carajás","PA",-50.28029584,-6.421424312,"Recanto Feliz"
"2957","1502152","Canaã dos Carajás","PA",-50.27418403,-6.427204783,"Araraquara"
"2958","1502152","Canaã dos Carajás","PA",-50.27121556,-6.428982518,"Fazenda Manjolim da Serra"
"2959","1502152","Canaã dos Carajás","PA",-50.266066,-6.457269,"Sitio Ribeiro"
"2960","1502152","Canaã dos Carajás","PA",-50.263473,-6.455447,"Sitio Dois Cora??es"
"2961","1502152","Canaã dos Carajás","PA",-50.255579,-6.44924,"Fazenda Para?so"
"2962","1502152","Canaã dos Carajás","PA",-50.255324,-6.437933,"Fazenda Boa Esperan?a"
"2963","1502152","Canaã dos Carajás","PA",-50.252219,-6.427553,"Fazenda Boa Esperan?a II (PA-AT-330)"
"2964","1100809","Candeias do Jamari","RO",-63.68161591,-9.138968839,"Fazenda Vida Nova"
"2965","1100403","Alto Paraíso","RO",-63.46707835,-9.530515976,"VB-04"
"2966","1100023","Ariquemes","RO",-63.07044444,-10.16280556,"VB-06"
"2967","1100155","Ouro Preto do Oeste","RO",-62.3611111,-10.8075278,"PLB29"
"2968","1101559","Teixeirópolis","RO",-62.29222216,-10.90059899,"Teixer?polis 3"
"2969","5105507","Vila Bela da Santíssima Trindade","MT",-59.91557914,-14.64198639,"Vila Bela"
"2970","1101559","Teixeirópolis","RO",-62.25994174,-10.95162667,"Boa Esperan?a"
"2971","1100254","Presidente Médici","RO",-62.13590455,-11.12948443,"VB-13"
"2972","1100254","Presidente Médici","RO",-62.08414502,-11.20415153,"VB-14"
"2973","5102678","Campo Verde","MT",-55.379857,-15.829156,"S?o Jos?"
"2974","5103403","Cuiabá","MT",-55.795019,-15.591053,"3 Irm?os"
"2975","5107701","Rosário Oeste","MT",-56.695198,-15.050083,"Santa Luzia I"
"2976","5107701","Rosário Oeste","MT",-56.694485,-15.047324,"Santa Luzia II"
"2977","5219407","Santa Rita do Araguaia","GO",-53.1522,-17.2178,"Abrigo do Babil?nia"
"2978","5100300","Alto Araguaia","MT",-53.1944,-17.1692,"Couto Magalh?es 3"
"2979","5219407","Santa Rita do Araguaia","GO",-53.1645,-17.2104,"Couto Magalh?es 1"
"2980","5219407","Santa Rita do Araguaia","GO",-53.1745,-17.2412,"Couto Magalh?es 2"
"2981","5219407","Santa Rita do Araguaia","GO",-53.1426,-17.233,"Couto Magalh?es 4"
"2982","1716604","Peixe","TO",-48.36211199,-12.24319847,"Ilha da Paz"
"2983","1716604","Peixe","TO",-48.31273333,-12.26565714,"Ilha do Jatob? 1"
"2984","1716208","Paranã","TO",-48.30732325,-12.27050603,"Ilha do Jatob? 2"
"2985","1720259","São Salvador do Tocantins","TO",-48.25846777,-12.31402772,"Pedra Riscada 1"
"2986","1720259","São Salvador do Tocantins","TO",-48.29806412,-12.29154069,"Pedra Riscada 2"
"2987","1720259","São Salvador do Tocantins","TO",-48.27458127,-12.6330263,"Retiro"
"2988","1720259","São Salvador do Tocantins","TO",-48.28079443,-12.74779879,"Piabanha"
"2989","1720259","São Salvador do Tocantins","TO",-48.27238582,-12.45199584,"Cruzeiro 1"
"2990","1720259","São Salvador do Tocantins","TO",-48.27258707,-12.45384978,"Cruzeiro 2"
"2991","1720259","São Salvador do Tocantins","TO",-48.21429632,-12.47050863,"Cruzeiro 3"
"2992","1716208","Paranã","TO",-47.85586226,-12.63819119,"Paran?"
"2993","1716208","Paranã","TO",-48.09243998,-12.5768444,"Tabo?o"
"2994","1716208","Paranã","TO",-48.25218253,-12.65623827,"Serra do Boqueir?o"
"2995","1720259","São Salvador do Tocantins","TO",-48.25404021,-12.41243255,"S?o Luis"
"2996","1716208","Paranã","TO",-47.88766935,-12.60715602,"Porto S?o Luis"
"2997","1507458","São Geraldo do Araguaia","PA",-48.44054932,-6.223635782,"Ponta"
"2998","1507458","São Geraldo do Araguaia","PA",-48.432856,-6.223998,"Marmita"
"2999","1507458","São Geraldo do Araguaia","PA",-48.44054932,-6.223635782,"Caju"
"3000","1507458","São Geraldo do Araguaia","PA",-48.4236567,-6.257940335,"Riacho Fundo"
"3001","1507458","São Geraldo do Araguaia","PA",-48.4327702,-6.222522558,"Capuerama"
"3002","1507458","São Geraldo do Araguaia","PA",-48.43327109,-6.221657411,"Pernambuco"
"3003","1507458","São Geraldo do Araguaia","PA",-48.43838287,-6.341580676,"Ilha do Campo"
"3004","1507458","São Geraldo do Araguaia","PA",-48.43304651,-6.221412311,"Carrapato"
"3005","1507458","São Geraldo do Araguaia","PA",-48.4328527,-6.222269915,"Beira Rio"
"3006","1507458","São Geraldo do Araguaia","PA",-48.43068944,-6.353824234,"Ilha"
"3007","1507458","São Geraldo do Araguaia","PA",-48.46165915,-6.118351043,"Gameleira"
"3008","1507458","São Geraldo do Araguaia","PA",-48.43243489,-6.161103255,"Nazar?"
"3009","1507458","São Geraldo do Araguaia","PA",-48.43304747,-6.223075184,"Caido"
"3010","1507458","São Geraldo do Araguaia","PA",-48.4433234,-6.19335587,"Novo Horizonte"
"3011","1507458","São Geraldo do Araguaia","PA",-48.42990738,-6.2299644,"Fazenda"
"3012","1507458","São Geraldo do Araguaia","PA",-48.51388889,-6.088611111,"Pintado (PA-AT-143)"
"3013","1507458","São Geraldo do Araguaia","PA",-48.54833333,-6.173611111,"Condon (PA-AT-195)"
"3014","1507458","São Geraldo do Araguaia","PA",-48.52194444,-6.094166667,"Manoel (PA-AT-176)"
"3015","1507458","São Geraldo do Araguaia","PA",-48.54638889,-6.158055556,"Neblina (PA-AT-159)"
"3016","1701002","Ananás","TO",-48.4177654,-6.236438978,"Baba?u"
"3017","1701002","Ananás","TO",-48.42396255,-6.217518194,"Aeroporto"
"3018","1701002","Ananás","TO",-48.40629933,-6.305218402,"V?rzea"
"3019","1701002","Ananás","TO",-48.33322274,-6.148000999,"Ananas"
"3020","1701002","Ananás","TO",-48.42051948,-6.175270359,"Ilha Formiga"
"3021","1505494","Palestina do Pará","PA",-48.42612678,-6.120883974,"Andorinhas"
"3022","1505494","Palestina do Pará","PA",-48.33773969,-6.127492216,"Palestina"
"3023","1505494","Palestina do Pará","PA",-48.43713215,-6.115405785,"Manelzinho"
"3024","1505494","Palestina do Pará","PA",-48.42632556,-6.11896902,"Caju de Janeiro"
"3025","1505635","Piçarra","PA",-48.63238002,-6.479935445,"Pedra Branca"
"3026","1505635","Piçarra","PA",-48.63476925,-6.483046828,"Felix"
"3027","1505635","Piçarra","PA",-48.63954789,-6.491185781,"Fazendinha"
"3028","1505635","Piçarra","PA",-48.67154547,-6.650932032,"Pousada"
"3029","1507458","São Geraldo do Araguaia","PA",-48.56485604,-6.406994246,"Pil?es"
"3030","1507458","São Geraldo do Araguaia","PA",-48.49884919,-6.343629425,"Vale do Araguaia"
"3031","1507458","São Geraldo do Araguaia","PA",-48.44648782,-6.341078441,"Geni"
"3032","1507458","São Geraldo do Araguaia","PA",-48.41479647,-6.358245532,"Bartolomeu"
"3033","1507458","São Geraldo do Araguaia","PA",-48.38690893,-6.376712369,"Remanso dos Botos"
"3034","1507458","São Geraldo do Araguaia","PA",-48.41176844,-6.309718988,"Praia Alta"
"3035","1507458","São Geraldo do Araguaia","PA",-48.43951439,-6.204218492,"Bom Sossego"
"3036","1507458","São Geraldo do Araguaia","PA",-48.43231964,-6.16065987,"Paix?o de Cristo"
"3037","1507458","São Geraldo do Araguaia","PA",-48.4505501,-6.124742106,"Jo?o Felipe"
"3038","1507458","São Geraldo do Araguaia","PA",-48.40943589,-6.360857526,"Isaias"
"3039","1507458","São Geraldo do Araguaia","PA",-48.45626833,-6.145103657,"Hermogenes"
"3040","1507458","São Geraldo do Araguaia","PA",-48.44149287,-6.132525357,"Bacabas"
"3041","1507458","São Geraldo do Araguaia","PA",-48.45673814,-6.150745298,"Nascimento"
"3042","1507458","São Geraldo do Araguaia","PA",-48.42200384,-6.298346716,"Sucupira II"
"3043","1701002","Ananás","TO",-48.42720906,-6.220299423,"Ilha dos Mart?rios"
"3044","1507458","São Geraldo do Araguaia","PA",-48.43234064,-6.221716148,"Caverna do Canil"
"3045","1722107","Xambioá","TO",-48.52827265,-6.403619842,"Xambio?"
"3046","1722107","Xambioá","TO",-48.57401885,-6.439105263,"Pedral do Monte Alto"
"3047","1722107","Xambioá","TO",-48.60765649,-6.4568257,"Pedra Branca"
"3048","1722107","Xambioá","TO",-48.61557847,-6.470881545,"Pedra Preta"
"3049","1722107","Xambioá","TO",-48.51670899,-6.388552156,"Chiqueirinho"
"3050","1722107","Xambioá","TO",-48.51501765,-6.377716657,"Cinzeiro"
"3051","1722107","Xambioá","TO",-48.50051942,-6.360664608,"Chiqueir?o"
"3052","1722107","Xambioá","TO",-48.5233499,-6.401526433,"S?o Geraldo"
"3053","1507458","São Geraldo do Araguaia","PA",-48.44010223,-6.350093308,"Ilha de Campo 2"
"3054","1507458","São Geraldo do Araguaia","PA",-48.434714,-6.216414,"Santa Cruz"
"3055","1507458","São Geraldo do Araguaia","PA",-48.431943,-6.223666,"Pedra Escrita"
"3056","1507458","São Geraldo do Araguaia","PA",-48.431667,-6.224677,"Araguaia"
"3057","1507458","São Geraldo do Araguaia","PA",-48.433049,-6.220879,"Funda??o"
"3058","5106299","Paranaíta","MT",-56.7681,-9.68278,"Pedra da On?a"
"3059","5100250","Alta Floresta","MT",-56.1636,-9.87639,"Pedra do ?ndio"
"3060","5100250","Alta Floresta","MT",-56.0284,-9.9862,"Pedra da Orqu?dea"
"3061","5108956","Nova Monte Verde","MT",-56.9549,-9.88309,"Serra do Cabelo"
"3062","5106299","Paranaíta","MT",-56.636,-9.56685,"Pedra Preta"
"3063","5106299","Paranaíta","MT",-56.6821,-9.49451,"Pedra do Gato"
"3064","5106299","Paranaíta","MT",-56.6779,-9.49824,"Pedra da Cruz"
"3065","5106299","Paranaíta","MT",-56.6442,-9.64861,"Pedra do Galileu"
"3066","5106299","Paranaíta","MT",-56.6783,-9.89729,"Pedra do Min?rio"
"3067","5106299","Paranaíta","MT",-56.9565,-9.50996,"Vov? Pedro Paulo"
"3068","5106299","Paranaíta","MT",-56.9272,-9.442,"Josu? da Mata"
"3069","5106299","Paranaíta","MT",-56.9267,-9.42936,"Gruta Duas Pontas"
"3070","5108055","Terra Nova do Norte","MT",-54.9733,-10.5036,"Santa Terezinha I"
"3071","5108055","Terra Nova do Norte","MT",-54.9678,-10.5061,"Santa Terezinha II"
"3072","5108055","Terra Nova do Norte","MT",-54.96,-10.5064,"Santa Terezinha III"
"3073","5108055","Terra Nova do Norte","MT",-54.9625,-10.5053,"Santa Terezinha IV"
"3074","5106299","Paranaíta","MT",-56.4914,-9.51454,"Cajueiro"
"3075","5106299","Paranaíta","MT",-56.4902,-9.44826,"Teles Pires"
"3076","5106299","Paranaíta","MT",-56.8397,-9.35264,"Portal da Amaz?nia"
"3077","5106299","Paranaíta","MT",-56.7859,-9.44046,"Terra Vermelha I"
"3078","5106299","Paranaíta","MT",-56.9287,-9.4431,"Terra Vermelha II"
"3079","1505486","Pacajá","PA",-50.9636,-3.6589,"Bom Jardim"
"3080","1500859","Anapu","PA",-51.2879,-3.39669,"S?o Jos?"
"3081","1505064","Novo Repartimento","PA",-49.9252,-4.44039,"Para?so (PA-BA-81)"
"3082","1504455","Medicilândia","PA",-52.9271,-3.45754,"Cearense"
"3083","1504208","Marabá","PA",-49.312,-5.26707,"Arata?"
"3084","1504208","Marabá","PA",-50.51802869,-5.770447444,"Perdido do Mirim"
"3085","1504208","Marabá","PA",-50.5164089,-5.763417267,"Mirim"
"3086","1504208","Marabá","PA",-50.51102503,-5.764507245,"Reginaldo"
"3087","1504208","Marabá","PA",-50.50587636,-5.765145072,"Marinaldo"
"3088","1504208","Marabá","PA",-50.50213505,-5.767602342,"Cachoeira do Borges"
"3089","1504208","Marabá","PA",-50.55559989,-5.772486271,"Alex"
"3090","1504208","Marabá","PA",-50.5463741,-5.777707642,"4 Alfa"
"3091","1504208","Marabá","PA",-50.54014999,-5.77897814,"P32"
"3092","1504208","Marabá","PA",-50.52499967,-5.783262565,"Sequeiro"
"3093","1504208","Marabá","PA",-50.51967429,-5.789744122,"Pau Preto"
"3094","1504208","Marabá","PA",-50.51405467,-5.79161187,"Araras"
"3095","1504208","Marabá","PA",-50.50516895,-5.799700403,"Capta??o"
"3096","1504208","Marabá","PA",-50.49985276,-5.815806735,"Barfi"
"3097","1504208","Marabá","PA",-50.50142924,-5.820602531,"Bitoca 1"
"3098","1504208","Marabá","PA",-50.49857218,-5.823693744,"Bitoca 2"
"3099","1504208","Marabá","PA",-50.49412956,-5.822034352,"Dique BF 2"
"3100","1504208","Marabá","PA",-50.48884167,-5.826208847,"Dique BF 1"
"3101","1504208","Marabá","PA",-50.54241312,-5.8062992,"Abraham"
"3102","1504208","Marabá","PA",-50.53805759,-5.808584321,"Edinaldo"
"3103","1504208","Marabá","PA",-50.53747451,-5.814708048,"Orlando"
"3104","1504208","Marabá","PA",-50.53433604,-5.819753185,"Cachorro Cego"
"3105","1504208","Marabá","PA",-50.53452825,-5.849551132,"Marcos"
"3106","1712009","Lajeado","TO",-48.3315,-9.82167,"Brej?o 1"
"3107","1712009","Lajeado","TO",-48.3215,-9.90062,"Brejo Redondo 1"
"3108","1712009","Lajeado","TO",-48.3335,-9.88489,"Brejo Redondo 2"
"3109","1712009","Lajeado","TO",-48.3265,-9.89358,"Brejo Redondo 3"
"3110","1712009","Lajeado","TO",-48.3272,-9.89217,"Brejo Redondo 4"
"3111","1712009","Lajeado","TO",-48.3307,-9.91054,"Brejo Redondo 5"
"3112","1718204","Porto Nacional","TO",-48.4254,-10.1878,"Capivara 1"
"3113","1718204","Porto Nacional","TO",-48.4261,-10.1753,"Capivara 2"
"3114","1718204","Porto Nacional","TO",-48.4138,-10.1505,"Capivara 3"
"3115","1718204","Porto Nacional","TO",-48.4382,-10.1591,"Capivara 4"
"3116","1718204","Porto Nacional","TO",-48.4274,-10.1536,"Capivara 5"
"3117","1713205","Miracema do Tocantins","TO",-48.3376,-9.85703,"Chiquinha 1"
"3118","1713205","Miracema do Tocantins","TO",-48.3465,-9.88337,"Chiquinha 2"
"3119","1713205","Miracema do Tocantins","TO",-48.3845,-9.67649,"C?rrego das Pedras"
"3120","1713205","Miracema do Tocantins","TO",-48.3721,-9.90419,"Emas 1"
"3121","1713205","Miracema do Tocantins","TO",-48.3773,-9.92362,"Emas 2"
"3122","1721109","Tocantínia","TO",-48.3655,-9.68781,"Funilinho"
"3123","1712009","Lajeado","TO",-48.3285,-9.86896,"Lagoa Redonda 1"
"3124","1712009","Lajeado","TO",-48.3622,-9.75814,"Lajeado 1"
"3125","1712009","Lajeado","TO",-48.3619,-9.7719,"Lajeado 10"
"3126","1712009","Lajeado","TO",-48.3748,-9.77616,"Lajeado 11"
"3127","1712009","Lajeado","TO",-48.3668,-9.76196,"Lajeado 12"
"3128","1712009","Lajeado","TO",-48.3648,-9.7774,"Lajeado 13"
"3129","1712009","Lajeado","TO",-48.3494,-9.79546,"Lajeado 15"
"3130","1712009","Lajeado","TO",-48.3603,-9.75468,"Lajeado 16"
"3131","1713205","Miracema do Tocantins","TO",-48.3682,-9.74793,"Lajeado 17"
"3132","1712009","Lajeado","TO",-48.3206,-9.77827,"Lajeado 19"
"3133","1712009","Lajeado","TO",-48.3655,-9.75978,"Lajeado 2"
"3134","1712009","Lajeado","TO",-48.362,-9.75424,"Lajeado 20"
"3135","1713205","Miracema do Tocantins","TO",-48.3789,-9.76609,"Lajeado 21"
"3136","1712009","Lajeado","TO",-48.3616,-9.75378,"Lajeado 22"
"3137","1712009","Lajeado","TO",-48.3599,-9.7422,"Lajeado 23"
"3138","1712009","Lajeado","TO",-48.362,-9.75117,"Lajeado 24"
"3139","1712009","Lajeado","TO",-48.3628,-9.7542,"Lajeado 25"
"3140","1712009","Lajeado","TO",-48.3624,-9.75519,"Lajeado 26"
"3141","1712009","Lajeado","TO",-48.3637,-9.75696,"Lajeado 27"
"3142","1712009","Lajeado","TO",-48.3569,-9.75931,"Lajeado 28"
"3143","1712009","Lajeado","TO",-48.3706,-9.7647,"Lajeado 29"
"3144","1712009","Lajeado","TO",-48.3572,-9.75693,"Lajeado 3"
"3145","1712009","Lajeado","TO",-48.3752,-9.78186,"Lajeado 30"
"3146","1712009","Lajeado","TO",-48.3624,-9.7799,"Lajeado 31"
"3147","1712009","Lajeado","TO",-48.376,-9.77847,"Lajeado 32"
"3148","1713205","Miracema do Tocantins","TO",-48.3804,-9.77225,"Lajeado 33"
"3149","1712009","Lajeado","TO",-48.3693,-9.76206,"Lajeado 34"
"3150","1713205","Miracema do Tocantins","TO",-48.3621,-9.74213,"Lajeado 35"
"3151","1713205","Miracema do Tocantins","TO",-48.3642,-9.74856,"Lajeado 36"
"3152","1712009","Lajeado","TO",-48.3642,-9.7501,"Lajeado 37"
"3153","1713205","Miracema do Tocantins","TO",-48.3617,-9.73398,"Lajeado 38"
"3154","1712009","Lajeado","TO",-48.3656,-9.75165,"Lajeado 39"
"3155","1712009","Lajeado","TO",-48.3636,-9.75407,"Lajeado 4"
"3156","1713205","Miracema do Tocantins","TO",-48.3728,-9.75419,"Lajeado 40-18 (?)"
"3157","1712009","Lajeado","TO",-48.3657,-9.75359,"Lajeado 41"
"3158","1712009","Lajeado","TO",-48.3691,-9.75667,"Lajeado 42"
"3159","1712009","Lajeado","TO",-48.3709,-9.75978,"Lajeado 43"
"3160","1712009","Lajeado","TO",-48.3737,-9.76052,"Lajeado 44"
"3161","1712009","Lajeado","TO",-48.3769,-9.78182,"Lajeado 45"
"3162","1713205","Miracema do Tocantins","TO",-48.3781,-9.76796,"Lajeado 46"
"3163","1712009","Lajeado","TO",-48.3514,-9.71113,"Lajeado 5"
"3164","1712009","Lajeado","TO",-48.3589,-9.74771,"Lajeado 6"
"3165","1712009","Lajeado","TO",-48.3577,-9.74391,"Lajeado 7-14 (?)"
"3166","1712009","Lajeado","TO",-48.3736,-9.77044,"Lajeado 8"
"3167","1712009","Lajeado","TO",-48.3688,-9.76459,"Lajeado 9"
"3168","1713205","Miracema do Tocantins","TO",-48.3869,-9.77999,"Mares 1"
"3169","1713205","Miracema do Tocantins","TO",-48.3939,-9.79609,"Mares 2"
"3170","1713205","Miracema do Tocantins","TO",-48.3737,-9.80601,"Mares 3"
"3171","1713205","Miracema do Tocantins","TO",-48.3668,-9.80214,"Mares 4"
"3172","1713205","Miracema do Tocantins","TO",-48.3665,-9.80227,"Mares 5"
"3173","1713205","Miracema do Tocantins","TO",-48.3828,-9.7797,"Mares 6"
"3174","1713205","Miracema do Tocantins","TO",-48.4098,-9.64277,"Miracema do Tocantins 1"
"3175","1713205","Miracema do Tocantins","TO",-48.4156,-9.6102,"Miracema do Tocantins 2"
"3176","1713205","Miracema do Tocantins","TO",-48.4166,-9.61229,"Miracema do Tocantins 4"
"3177","1713205","Miracema do Tocantins","TO",-48.4193,-9.62752,"Miracema do Tocantins 5"
"3178","1713205","Miracema do Tocantins","TO",-48.3661,-9.9617,"Mirindiba 1"
"3179","1721000","Palmas","TO",-48.3619,-9.95472,"Mirindiba 10"
"3180","1721000","Palmas","TO",-48.3495,-9.96499,"Mirindiba 11"
"3181","1721000","Palmas","TO",-48.3626,-9.94056,"Mirindiba 12"
"3182","1721000","Palmas","TO",-48.363,-9.943,"Mirindiba 13"
